gene,rho,p_spin,p_fdr,p_maxt
DHRS4,-0.13328575626547995,0.44575542445755423,0.5534062974408289,1.0
ST6GAL1,-0.13334872591410937,0.49055094490550943,0.590941691130086,1.0
SOD3,-0.13355862474287394,0.4894510548945106,0.5898019781682476,1.0
GGPS1,-0.13368456404013265,0.4687531246875312,0.5732360437425644,1.0
FBXO17,-0.13372654380588556,0.388961103889611,0.504708453194606,1.0
CLIP3,-0.13387347298602073,0.44045595440455954,0.549048784378835,1.0
ADAMTSL3,-0.13429327064354982,0.5242475752424758,0.6194698662932967,1.0
MYCNOS,-0.1344192099408085,0.41825817418258177,0.5292922283419241,1.0
EMC6,-0.13488098736409052,0.5004499550044995,0.5990092314114406,1.0
AQP1,-0.13525880525586664,0.47225277472252775,0.5761378689552709,1.0
SKAP1,-0.1352797951387431,0.5594440555944405,0.6457390378343655,1.0
GPRC5C,-0.13555266361613702,0.41075892410758924,0.5235162758233981,1.0
C10orf105,-0.1359514713907896,0.41905809419058093,0.5298673891265671,1.0
TRIP6,-0.1361403803366777,0.38636136386361364,0.5026105259216277,1.0
HSPA9,-0.13614038033667775,0.45045495450454953,0.5578862427014202,1.0
PDE4DIP,-0.1363082993996893,0.37536246375362464,0.4945087765356065,1.0
EPHB3,-0.13658116787708324,0.4834516548345166,0.5849620117653797,1.0
KAT14,-0.13674908694009485,0.45385461453854614,0.5603774780281148,1.0
SYT9,-0.13695898576885943,0.5032496750324967,0.6012344248441199,1.0
COL4A3BP,-0.13706393518324164,0.42885711428857115,0.538617007793244,1.0
PGAM2,-0.13723185424625328,0.43775622437756223,0.5463049529736255,1.0
FOXJ2,-0.1373997733092649,0.36576342365763426,0.48620545224507017,1.0
KANSL1-AS1,-0.13765165190378234,0.4537546245375462,0.5603442231851521,1.0
PCDHGC3,-0.13786155073254686,0.44575542445755423,0.5534062974408289,1.0
LGALS9C,-0.13790353049829981,0.45355464453554645,0.5601874595149181,1.0
PTPRZ1,-0.138050459678435,0.37246275372462756,0.4917867655479245,1.0
FBLN2,-0.1382393686243231,0.37266273372662734,0.49188146062351257,1.0
ARNTL2,-0.13830233827295244,0.37596240375962403,0.49495908630901414,1.0
METTL7A,-0.13905797405650475,0.408959104089591,0.522350762425839,1.0
S1PR1,-0.13945678183115734,0.48235176482351766,0.5842763796898895,1.0
CPNE3,-0.13970866042567476,0.41645835416458354,0.5277111476032308,1.0
OGT,-0.13975064019142772,0.40405959404059594,0.5183370273108163,1.0
KCNJ8,-0.13989756937156292,0.4647535246475352,0.5703171886553549,1.0
HTR1E,-0.13996053902019223,0.42585741425857415,0.5362545341262951,1.0
SLC44A3,-0.14038033667772132,0.44395560443955606,0.5523340609977933,1.0
PPP3R1,-0.14059023550648583,0.32836716328367166,0.45273703799851905,1.0
TMEM220,-0.14067419503799164,0.4310568943105689,0.5407599573703081,1.0
VSTM2B,-0.14077914445237394,0.44455554444555545,0.5528114503724725,1.0
IFI16,-0.14109399269552078,0.2742725727427257,0.4035431868284493,1.0
RNF40,-0.14115696234415012,0.42225777422257776,0.5328590207777512,1.0
FGD4,-0.141198942109903,0.4567543245675432,0.5631418854578133,1.0
BEX4,-0.14176566894756726,0.38366163383661633,0.5009677786051834,1.0
RPA4,-0.14187061836194956,0.41425857414258577,0.526227768081092,1.0
NT5C3A,-0.14224843625372569,0.31786821317868214,0.44279861879413224,1.0
MGP,-0.14243734519961374,0.5064493550644935,0.6038343779488053,1.0
BCKDHB,-0.14262625414550184,0.42255774422557746,0.5331498434298699,1.0
HIST2H2AC,-0.1429830821544015,0.40775922407759224,0.5216869472352181,1.0
CACNA1B,-0.14313001133453676,0.4530546945305469,0.5599306327826772,1.0
RTN4IP1,-0.1432769405146719,0.45345465453454653,0.5601541633564135,1.0
LHX6,-0.14329793039754832,0.4002599740025997,0.51492687027842,1.0
TNKS2,-0.1435917887578187,0.529047095290471,0.6228382533964563,1.0
DUSP26,-0.14371772805507743,0.2960703929607039,0.422957704229577,1.0
ITGAX,-0.14384366735233614,0.38586141385861417,0.5025568083368264,1.0
SH3PXD2B,-0.14430544477561813,0.48305169483051696,0.5846625373757401,1.0
MAN2B2,-0.1444103941900004,0.2813718628137186,0.4103571775496847,1.0
EEF1G,-0.1444943537215062,0.46195380461953806,0.5678182181781821,1.0
ZMYND10,-0.14462029301876497,0.5050494950504949,0.6031028533453675,1.0
PRKCZ,-0.14520800973930562,0.36876312368763126,0.4888373934815299,1.0
CBX6,-0.14524998950505857,0.39116088391160886,0.5061072840084413,1.0
PLEKHO2,-0.14533394903656438,0.39036096390360964,0.5058402759149664,1.0
GOSR2,-0.1454179085680702,0.2806719328067193,0.40958023680128175,1.0
EIF3J,-0.14556483774820533,0.5087491250874913,0.6060111491568657,1.0
DSEL,-0.14569077704546407,0.4116588341165883,0.524314722297282,1.0
SLC4A4,-0.1457117669283405,0.45655434456554345,0.5630763503485637,1.0
NCBP2,-0.14575374669409344,0.41075892410758924,0.5235162758233981,1.0
RPLP0,-0.14587968599135215,0.38576142385761425,0.5025119091351735,1.0
FAM117B,-0.1461315645858696,0.5146485351464853,0.6115188636055062,1.0
GTDC1,-0.1464883925947693,0.47025297470252975,0.5746121261698905,1.0
NTAN1,-0.14650938247764578,0.44755524447555245,0.5551016696519223,1.0
COG6,-0.14665631165778092,0.3394660533946605,0.46312782453522694,1.0
TCEAL4,-0.146845220603669,0.39946005399460055,0.5141565051415651,1.0
PPP1R18,-0.14688720036942193,0.44565543445655437,0.5534062974408289,1.0
BCHE,-0.14709709919818648,0.25997400259974,0.38846690043639315,1.0
SAP30BP,-0.14768481591872715,0.36036396360363965,0.4819514561185555,1.0
RGS12,-0.14783174509886232,0.39746025397460255,0.5128735107646706,1.0
DGCR5,-0.14793669451324462,0.3955604439556044,0.5108517604208598,1.0
SYT4,-0.14816758322488555,0.48885111488851113,0.5891715982392961,1.0
UBE2Q2L,-0.14833550228789721,0.2872712728727127,0.4150255533874,1.0
PPIB,-0.14837748205365017,0.43325667433256676,0.5424548958750877,1.0
PDLIM7,-0.1485034213509088,0.45935406459354067,0.5657106094143316,1.0
ZCWPW2,-0.1485663909995382,0.36266373362663734,0.48393020823178645,1.0
CA4,-0.14869233029679693,0.44375562443755623,0.5522644230790291,1.0
CLSTN1,-0.14877628982830277,0.2595740425957404,0.3880204456654315,1.0
SPDEF,-0.14919608748583185,0.38206179382061795,0.49981476353473303,1.0
DGUOK,-0.14930103690021407,0.39066093390660933,0.5061072840084413,1.0
PARP1,-0.14959489526048445,0.41825817418258177,0.5292922283419241,1.0
ASB1,-0.14967885479199022,0.36646335366463356,0.4868827165438661,1.0
OSBPL10,-0.1499307333865077,0.38996100389961,0.505492800390402,1.0
PLS3,-0.15043449057554256,0.29447055294470553,0.42161454939068344,1.0
HNMT,-0.15066537928718357,0.37906209379062095,0.49724752169900166,1.0
DDIT4L,-0.15095923764745392,0.42875712428757123,0.5385796173084951,1.0
PUM1,-0.1511901263590949,0.41685831416858316,0.5280434797147866,1.0
SELPLG,-0.15146299483648878,0.40305969403059694,0.517660390692344,1.0
LFNG,-0.15146299483648878,0.37236276372362764,0.4917867655479245,1.0
NDFIP1,-0.1515049746022417,0.39186081391860816,0.5068418959115893,1.0
ATIC,-0.1518198228453885,0.4286571342865713,0.5385422145746114,1.0
NAMPT,-0.1521976407371647,0.42855714428557146,0.5385047995855723,1.0
IL4R,-0.15221863062004115,0.41475852414758524,0.5263398213454631,1.0
ANKRD13C,-0.1525334788631879,0.4420557944205579,0.5505956387147903,1.0
LINC01088,-0.15282733722345826,0.46235376462353767,0.5681277434576312,1.0
RAB31,-0.15291129675496412,0.42525747425257476,0.5356749593557643,1.0
BRMS1,-0.15324713488098735,0.38206179382061795,0.49981476353473303,1.0
EXOSC4,-0.15328911464674025,0.44645535446455353,0.5540062398872554,1.0
ARID5A,-0.15337307417824608,0.42615738426157385,0.5363557460885041,1.0
KLHL13,-0.15368792242139287,0.45335466453354667,0.5601208564710539,1.0
RGS8,-0.1537718819528987,0.37736226377362264,0.49612076845109454,1.0
SIX3,-0.15379287183577514,0.4747525247475253,0.5783595719208257,1.0
NR1H3,-0.15391881113303388,0.42075792420757924,0.5314909879236055,1.0
HIST1H2BD,-0.15406574031316903,0.3408659134086591,0.4642943626077812,1.0
CDH6,-0.15408673019604546,0.45995400459954006,0.5661767317089508,1.0
FCGR2A,-0.1542756391419336,0.42285771422857715,0.5334405704166426,1.0
LRRC39,-0.15429662902480998,0.3508649135086491,0.4735410675015553,1.0
RHOJ,-0.1543386087905629,0.41325867413258677,0.5253926786999735,1.0
NAT16,-0.15438058855631584,0.37906209379062095,0.49724752169900166,1.0
MRPS21,-0.1548633558624742,0.44395560443955606,0.5523340609977933,1.0
RASGRF2,-0.15496830527685654,0.4520547945205479,0.5590551876769756,1.0
GNAI2,-0.1551152344569917,0.3120687931206879,0.4372611697544166,1.0
NLGN3,-0.1554300827001385,0.37246275372462756,0.4917867655479245,1.0
FCHSD2,-0.1557029511775324,0.35906409359064095,0.48084980295826235,1.0
SELENOK,-0.15576592082616175,0.4517548245175482,0.5587743112481204,1.0
TEX30,-0.1560597791864321,0.4263573642635736,0.5363557460885041,1.0
PHKG2,-0.15618571848369084,0.4263573642635736,0.5363557460885041,1.0
HIST1H2BI,-0.15631165778094958,0.3715628437156284,0.49093660832021874,1.0
ASIC4,-0.156332647663826,0.3702629737026297,0.4896408634998569,1.0
FAM151B,-0.15664749590697283,0.3648635136486351,0.48568260147258446,1.0
TMEM141,-0.15677343520423154,0.44755524447555245,0.5551016696519223,1.0
ATG12,-0.15681541496998444,0.35576442355764426,0.4779669169183975,1.0
ACOT13,-0.15704630368162545,0.4914508549145086,0.5915612142489455,1.0
FAM13C,-0.15706729356450186,0.28077192280771923,0.40964821151516195,1.0
STXBP4,-0.15710927333025476,0.36906309369063095,0.4889815043370425,1.0
AQP5,-0.15725620251039,0.3575642435756424,0.47946114479461144,1.0
SYT13,-0.15729818227614287,0.397960203979602,0.5130434696406011,1.0
ZDHHC14,-0.1573401620418958,0.37846215378462156,0.4968854364135651,1.0
UBE2J1,-0.1573401620418958,0.36246375362463756,0.48374751875778144,1.0
CBLN2,-0.15748709122203097,0.48195180481951805,0.5840686274238748,1.0
HEY2,-0.15761303051928968,0.30886911308869114,0.43458518626406206,1.0
APLN,-0.15765501028504258,0.43695630436956306,0.5456618128483472,1.0
SF3B6,-0.15773896981654845,0.42755724427557246,0.5375125493515228,1.0
APLNR,-0.15775995969942483,0.3805619438056194,0.49861805756561345,1.0
BMS1P20,-0.15790688887956003,0.29657034296570345,0.42335651043122,1.0
ISCA2,-0.15803282817681874,0.45435456454354567,0.5608142114658827,1.0
CSPP1,-0.15815876747407748,0.29027097290270976,0.41802072139763125,1.0
ZNF516,-0.15817975735695394,0.33626637336266374,0.46023609630471646,1.0
ADH5,-0.15824272700558334,0.37746225377462256,0.4961671784835227,1.0
HIVEP1,-0.15826371688845972,0.37516248375162486,0.4943302268295761,1.0
ERH,-0.15826371688845975,0.25877412258774124,0.387504396768445,1.0
ID2,-0.15826371688845975,0.40175982401759824,0.5163367711486224,1.0
ACTR3C,-0.1582847067713362,0.40885911408859116,0.522310027491588,1.0
SPA17,-0.15836866630284202,0.3247675232476752,0.44898466173570095,1.0
COQ8B,-0.1585785651316065,0.2862713728627137,0.4140489213383018,1.0
GIT1,-0.1585785651316065,0.32896710328967105,0.4532383118792486,1.0
HAUS7,-0.15880945384324752,0.4737526247375263,0.5774165949049462,1.0
MYL6,-0.15883044372612398,0.47205279472052797,0.5759855131254294,1.0
TMEM258,-0.15887242349187689,0.42655734426557346,0.536519322813537,1.0
FLAD1,-0.1588724234918769,0.4343565643435656,0.5432998774486544,1.0
FIG4,-0.15901935267201206,0.31966803319668036,0.444337407506078,1.0
CDKN3,-0.1590823223206414,0.30046995300469953,0.4264627201232505,1.0
CACNB2,-0.15908232232064148,0.385961403859614,0.5026016922925703,1.0
WDR41,-0.1591662818521472,0.41045895410458955,0.5234353559324919,1.0
TMEM132B,-0.15935519079803534,0.31596840315968405,0.4407925886203668,1.0
LTK,-0.15960706939255281,0.36896310368963103,0.48893348398401354,1.0
LINC00886,-0.1596910289240586,0.34356564343565643,0.4668937783755288,1.0
CSTF3,-0.15969102892405862,0.37336266373362664,0.4924288386014416,1.0
MEI1,-0.15975399857268796,0.40845915408459155,0.5221469519714695,1.0
PLCH1,-0.15998488728432894,0.5374462553744626,0.62867359748698,1.0
TMEM121,-0.16000587716720538,0.29647035296470353,0.423292555331213,1.0
ELAC2,-0.16013181646446412,0.44115588441155884,0.5496532867830826,1.0
RAB8B,-0.16048864447336383,0.33726627337266274,0.46094659956670053,1.0
TOX4,-0.16050963435624024,0.3671632836716328,0.4874748806926473,1.0
RPS4X,-0.16053062423911674,0.34566543345665435,0.4689164971016163,1.0
LINC01664,-0.16069854330212835,0.36436356364363565,0.48526975744863443,1.0
CIC,-0.16086646236513996,0.264973502649735,0.3933320621876268,1.0
SCD5,-0.1613072499055455,0.26617338266173385,0.39457863258900244,1.0
SMYD3,-0.16137021955417483,0.2930706929307069,0.4201592924819667,1.0
KIAA1549L,-0.16139120943705132,0.3367663233676632,0.46050948479764253,1.0
ANKRD28,-0.16143318920280422,0.36376362363763626,0.48472324414535617,1.0
DONSON,-0.16153813861718644,0.3231676832316768,0.4474988500427805,1.0
SH3GLB1,-0.16162209814869233,0.39616038396160386,0.5114543250270159,1.0
MED26,-0.16172704756307457,0.2826717328267173,0.41085696243716546,1.0
RRP36,-0.16174803744595104,0.2997700229977002,0.42594221496709167,1.0
NDUFAF4P1,-0.1620838755719743,0.39106089391060894,0.5061072840084413,1.0
QSOX1,-0.16231476428361527,0.45035496450354967,0.5578862427014202,1.0
RDH10,-0.16233575416649174,0.39776022397760225,0.512915419957668,1.0
TCEAL9,-0.16237773393224467,0.3173682631736826,0.4423217987011471,1.0
THOP1,-0.1623987238151211,0.2605739426057394,0.3891359306436957,1.0
GIMAP2,-0.1623987238151211,0.35966403359664034,0.4813510971359678,1.0
NENF,-0.16258763276100918,0.38266173382661733,0.5003435899164942,1.0
EIPR1,-0.1628185214726502,0.32026797320267975,0.44492942482603764,1.0
ANP32E,-0.16300743041853832,0.3243675632436756,0.44867433905842957,1.0
GAL,-0.16325930901305571,0.47665233476652336,0.5793856430521765,1.0
SCAP,-0.16332227866168503,0.3090690930906909,0.4346461210131279,1.0
WIPF2,-0.1634272280760673,0.3100689931006899,0.43557310935573107,1.0
ALDH4A1,-0.16357415725620247,0.36206379362063795,0.48355028679615064,1.0
TNS3,-0.1638260358507199,0.38246175382461756,0.5002526691396345,1.0
CABP7,-0.1641618739767432,0.38036196380361964,0.4986115642409439,1.0
ABLIM3,-0.16439276268838418,0.3003699630036996,0.4264627201232505,1.0
C11orf74,-0.16443474245413706,0.407959204079592,0.5217687335818694,1.0
CD248,-0.1647915704630368,0.38116188381161886,0.49889277283875716,1.0
CD38,-0.16495948952604844,0.4804519548045195,0.5826192084348877,1.0
NMI,-0.16542126694933038,0.35596440355964404,0.4780681098410908,1.0
RIDA,-0.16544225683220687,0.39776022397760225,0.512915419957668,1.0
DOK5,-0.16558918601234204,0.36566343365663434,0.48620545224507017,1.0
CTNNBIP1,-0.16582007472398302,0.412958704129587,0.525272514207949,1.0
RAE1,-0.16600898366987107,0.3280671932806719,0.4524861306352731,1.0
RMDN1,-0.16611393308425337,0.38536146385361464,0.5021614726057125,1.0
ARHGAP25,-0.16638680156164729,0.48855114488551143,0.5889951715296876,1.0
IL13RA1,-0.16657571050753536,0.33636636336366366,0.46029081302396074,1.0
FGFR1,-0.16657571050753536,0.41555844415558446,0.5270933134898846,1.0
DENND2A,-0.16663868015616468,0.3487651234876512,0.47137066029079905,1.0
GTPBP3,-0.16668065992191763,0.31486851314868514,0.43989826882521216,1.0
ZNF233,-0.1668695688678057,0.31626837316268375,0.4410506222105063,1.0
TMEM184B,-0.16707946769657023,0.3835616438356164,0.5009677786051834,1.0
ZER1,-0.1671424373451996,0.1887811218878112,0.31725486522338125,1.0
ANXA2,-0.16720540699382894,0.3374662533746625,0.46113774512447203,1.0
HSD17B10,-0.16747827547122288,0.3975602439756024,0.512915419957668,1.0
CHMP2A,-0.16756223500272868,0.45285471452854714,0.5598639040028943,1.0
NDST3,-0.16758322488560512,0.37646235376462356,0.49527723042447047,1.0
UQCRFS1,-0.1676881742999874,0.4316568343165683,0.5412470033035931,1.0
AAED1,-0.1676881742999874,0.2685731426857314,0.3970616816498766,1.0
BCL2,-0.16783510348012254,0.41285871412858716,0.5252324328024985,1.0
MYO1F,-0.16808698207463998,0.3705629437056294,0.4897842113083194,1.0
GSTM4,-0.16812896184039292,0.34956504349565043,0.4722021633694327,1.0
SLC3A2,-0.16817094160614582,0.38066193380661933,0.4986638825442819,1.0
VLDLR,-0.168317870786281,0.3270672932706729,0.45135051086471056,1.0
DZIP1,-0.16877964820956295,0.2803719628037196,0.4092982403320383,1.0
PGM1,-0.16894756727257462,0.39616038396160386,0.5114543250270159,1.0
PDE1B,-0.168968557155451,0.34496550344965504,0.4681325922609438,1.0
FNDC9,-0.16934637504722724,0.42425757424257576,0.5349425603223008,1.0
FERMT1,-0.16936736493010365,0.41025897410258977,0.5233138751649532,1.0
TCP1,-0.16947231434448598,0.39106089391060894,0.5061072840084413,1.0
GALNT9,-0.16980815247050918,0.34736526347365265,0.4702461487843101,1.0
C2orf70,-0.1698501322362621,0.20507949205079493,0.33403264048197007,1.0
LRCOL1,-0.17041685907392637,0.3875612438756124,0.5036588852128002,1.0
SNTA1,-0.17050081860543215,0.34436556344365565,0.4676494106963242,1.0
POTEF,-0.1707946769657025,0.24237576242375763,0.37098824541812436,1.0
FAM213A,-0.17079467696570255,0.4714528547145285,0.5754365683737164,1.0
KCNJ5,-0.17085764661433187,0.37346265373462656,0.4924288386014416,1.0
LINC00467,-0.1711095252088493,0.39856014398560147,0.5133427883072315,1.0
NUDT9P1,-0.17110952520884934,0.41245875412458755,0.524897734218614,1.0
TOP1MT,-0.17115150497460221,0.22197780221977803,0.3507560245211573,1.0
CASP5,-0.1716132823978842,0.2298770122987701,0.3588027440642179,1.0
PANX1,-0.1716132823978842,0.29347065293470653,0.42041836160052276,1.0
PPP2R3C,-0.17180219134377228,0.4266573342665733,0.5365571001516015,1.0
SKIV2L,-0.17184417110952518,0.40455954404559547,0.518804832441016,1.0
LINC00320,-0.17194912052390748,0.30626937306269375,0.4321350425663835,1.0
TARBP1,-0.17218000923554838,0.30026997300269975,0.4264627201232505,1.0
COLEC12,-0.1722849586499307,0.36276372362763726,0.48397943298381946,1.0
ITM2C,-0.17262079677595396,0.37646235376462356,0.49527723042447047,1.0
CAMK4,-0.1729566349019772,0.42985701429857015,0.5395194402994654,1.0
UBE2N,-0.17304059443348307,0.35376462353764626,0.47611417135177164,1.0
GPRASP1,-0.17320851349649466,0.2927707229277072,0.41988620883610966,1.0
PRIM2,-0.1734184123252592,0.33656634336566343,0.46031809087279574,1.0
UBR7,-0.17394315939717056,0.31566843315668436,0.44069473649649965,1.0
ADAD2,-0.17398513916292346,0.4530546945305469,0.5599306327826772,1.0
ATP2C2,-0.17438394693757603,0.46955304469553044,0.5739397375003535,1.0
RPL37A,-0.17444691658620542,0.29017098290170984,0.4179551997851858,1.0
NMRAL1,-0.1746778052978464,0.30346965303469653,0.42960727921301634,1.0
LOC390705,-0.1747197850635993,0.24817518248175183,0.3765585854866541,1.0
ZNF677,-0.17476176482935224,0.34096590340965904,0.46434809644035596,1.0
SLC37A1,-0.1749296838923639,0.29527047295270475,0.42235112804901465,1.0
PLA2G7,-0.17505562318962256,0.39986001399860016,0.5144986256281266,1.0
LRFN4,-0.17507661307249903,0.29847015298470153,0.42480350220684004,1.0
ALYREF,-0.17526552201838713,0.29087091290870914,0.41864888384496135,1.0
DOCK7,-0.17530750178413998,0.42475752424757524,0.5353089403514463,1.0
PLCD3,-0.17534948154989294,0.3862613738626137,0.5026105259216277,1.0
TFRC,-0.1754124511985223,0.41955804419558046,0.5301499504085835,1.0
NGB,-0.17566432979303975,0.37476252374762525,0.49388806823784975,1.0
DYNLT3,-0.17583224885605134,0.33226677332266774,0.45622738120029743,1.0
HIST1H2BL,-0.1760841274505688,0.3020697930206979,0.4280205639144196,1.0
ETFRF1,-0.176231056630704,0.2823717628237176,0.41073230056095467,1.0
SLC10A4,-0.17627303639645692,0.36526347365263473,0.4860462947459591,1.0
UBAP2,-0.17639897569371563,0.20137986201379862,0.33039220142156905,1.0
ZNF248,-0.1765878846396037,0.2977702229777022,0.4243585303305418,1.0
ACAA2,-0.1765878846396037,0.3775622437756224,0.4962135726112104,1.0
CSE1L,-0.1773225305402796,0.3574642535746425,0.47946114479461144,1.0
YLPM1,-0.17782628772931447,0.29147085291470853,0.4188050659152893,1.0
TSHZ2,-0.17809915620670833,0.4052594740525947,0.5193550820356561,1.0
LIX1,-0.17812014608958482,0.3418658134186581,0.4649957064942557,1.0
VTI1B,-0.17824608538684356,0.28217178282171784,0.41073230056095467,1.0
MAPK13,-0.17826707526971994,0.34696530346965304,0.4700148141314445,1.0
ANGPT1,-0.1784769740984845,0.417958204179582,0.5290872134110239,1.0
ZFR,-0.17866588304437261,0.34136586341365865,0.4647277551265108,1.0
TMEM63C,-0.17877083245875486,0.3187681231876812,0.4434883919552902,1.0
CNNM4,-0.17881281222450776,0.3080691930806919,0.4339560534304696,1.0
MYO7A,-0.17881281222450782,0.32356764323567644,0.44772935659708424,1.0
CRADD,-0.17883380210738423,0.38706129387061294,0.5033503092552731,1.0
ABHD12B,-0.1789807312875194,0.4316568343165683,0.5412470033035931,1.0
LOC729683,-0.17908568070190167,0.34836516348365165,0.4710791262199591,1.0
CC2D1A,-0.179148650350531,0.2896710328967103,0.417627222240182,1.0
ZDHHC16,-0.17925359976491329,0.24497550244975502,0.3735511140734833,1.0
ZSWIM7,-0.17933755929641912,0.37006299370062995,0.48962966390957935,1.0
FTL,-0.17994626589983626,0.3320667933206679,0.4561161004243415,1.0
C15orf40,-0.18040804332311827,0.23747625237476253,0.36589852465135164,1.0
HSD17B6,-0.18070190168338857,0.35136486351364865,0.47413238971669336,1.0
SPARC,-0.18078586121489437,0.38816118388161186,0.5040115592300598,1.0
C1orf21,-0.1808278409806473,0.3340665933406659,0.458042683397016,1.0
PNRC2,-0.18097477016078245,0.19468053194680532,0.32390448590715765,1.0
RPL7A,-0.18120565887242346,0.3264673532646735,0.45068477313535743,1.0
RMND5B,-0.18133159816968222,0.2900709929007099,0.4179551997851858,1.0
ITGB4,-0.1814995172326938,0.3805619438056194,0.49861805756561345,1.0
RPS11,-0.18170941606145838,0.2772722727727227,0.40600960904291394,1.0
PIGF,-0.18175139582721123,0.34026597340265974,0.46364185752325465,1.0
HEATR5B,-0.18198228453885223,0.19818018198180182,0.32759525771560777,1.0
MPI,-0.1820662440703581,0.40335966403359663,0.5176988994540974,1.0
CSTB,-0.18223416313336974,0.38786121387861217,0.5038779658619504,1.0
SLC9A7,-0.18231812266487551,0.29187081291870814,0.4192226844731257,1.0
LINC01116,-0.18252802149364003,0.3982601739826017,0.5131287643955241,1.0
PSME1,-0.18273792032240457,0.20887911208879112,0.33764020858188154,1.0
NQO1,-0.1827379203224046,0.35166483351664835,0.4742868424604699,1.0
SPRY4,-0.18301078879979849,0.32866713328667135,0.4529063802207634,1.0
LOC101926934,-0.1834935561059569,0.3765623437656234,0.49532381695804006,1.0
LIG1,-0.18359850552033918,0.27977202279772023,0.40888937020932054,1.0
R3HDM4,-0.18370345493472146,0.32256774322567744,0.4471524653065147,1.0
YAF2,-0.1838503841148566,0.26137386261373863,0.3897234693326935,1.0
ZBED8,-0.18385038411485663,0.2913708629137086,0.4188050659152893,1.0
CD86,-0.18408127282649758,0.2772722727727227,0.40600960904291394,1.0
LINC01315,-0.1842701817723857,0.44465553444655537,0.5528461580815496,1.0
RBM4,-0.1843961210696444,0.3096690330966903,0.43525040935525283,1.0
PRRT1,-0.18439612106964443,0.2308769123087691,0.3599971371027158,1.0
CXADRP3,-0.18439612106964448,0.3187681231876812,0.4434883919552902,1.0
FAM111A,-0.1844590907182738,0.18868113188681132,0.31715631855617854,1.0
FAM234B,-0.184564040132656,0.3233676632336766,0.4476717611530078,1.0
ATP6V0C,-0.1846060198984089,0.1967803219678032,0.3261246909016963,1.0
ALOX5AP,-0.18481591872717348,0.3471652834716528,0.4701196547011965,1.0
ZWILCH,-0.18492086814155573,0.2663733626637336,0.39472250611105814,1.0
GPR162,-0.18496284790730866,0.2596740325967403,0.3880942770882693,1.0
FRMPD4,-0.18527769615045547,0.36066393360663934,0.4821004480242112,1.0
GDAP1L1,-0.18540363544771418,0.23427657234276572,0.36287206967635893,1.0
CARHSP1,-0.18550858486209643,0.264973502649735,0.3933320621876268,1.0
RAP1B,-0.1855295747449729,0.254974502549745,0.383311335663768,1.0
COMMD9,-0.18571848369086097,0.3758624137586241,0.4949123971722999,1.0
AGAP2,-0.18588640275387264,0.30116988301169884,0.4271399783098613,1.0
C3,-0.18601234205113132,0.32956704329567044,0.45373886592672635,1.0
HLA-DMA,-0.18620125099701942,0.291970802919708,0.41928778475831496,1.0
CLTC,-0.18626422064564882,0.31596840315968405,0.4407925886203668,1.0
PPARA,-0.18630620041140167,0.24177582241775822,0.37036559974919225,1.0
MAPRE1,-0.18660005877167204,0.28447155284471554,0.4123009845651867,1.0
SNRPC,-0.18662104865454845,0.3548645135486451,0.47709216808380506,1.0
MSRB2,-0.18666302842030139,0.3972602739726027,0.5127017165353968,1.0
RGS9,-0.18733470467234792,0.35306469353064696,0.47542243668891543,1.0
UBXN8,-0.18735569455522438,0.4026597340265973,0.5172333210490708,1.0
AGFG2,-0.1877335124470005,0.26507349265073493,0.3934043515153129,1.0
C8orf33,-0.18790143151001215,0.30086991300869914,0.42695138441752495,1.0
RAD17,-0.1880063809243944,0.2830716928307169,0.41103838140031573,1.0
ADCYAP1R1,-0.18817429998740606,0.31826817318268175,0.44319478727508516,1.0
MRPS33,-0.1882372696360354,0.3116688331166883,0.4368603709804458,1.0
ACO2,-0.1884261785819235,0.35736426357364265,0.47944444666955377,1.0
PNP,-0.18848914823055282,0.34796520347965204,0.4707042523260902,1.0
IQCK,-0.1886150875278116,0.38916108389161086,0.5048825293384058,1.0
RUNDC1,-0.18878300659082317,0.22657734226577342,0.3557519376005081,1.0
PCDH8,-0.18897191553671125,0.413958604139586,0.5259338237122121,1.0
NDUFA13,-0.18926577389698163,0.3588641135886411,0.48078388667683447,1.0
PTRH2,-0.18939171319424034,0.36946305369463056,0.4892213574638393,1.0
BMP2K,-0.18947567272574617,0.27517248275172485,0.4043243185260018,1.0
MUL1,-0.18962260190588134,0.32586741325867413,0.4501806663714032,1.0
SULF1,-0.18966458167163427,0.45115488451154884,0.5584825636222691,1.0
STAT6,-0.1897275513202636,0.2673732626737326,0.39574545054178484,1.0
ALKBH7,-0.18974854120314005,0.38636136386361364,0.5026105259216277,1.0
FSIP1,-0.1898115108517694,0.2765723427657234,0.4056041814556594,1.0
TYROBP,-0.19006338944628687,0.32726727327267274,0.45154523943180425,1.0
TLR3,-0.1901263590949162,0.31916808319168083,0.44396430868338627,1.0
YBX2,-0.1902313085092985,0.34656534346565343,0.46963890183419815,1.0
BLOC1S1,-0.19039922757231012,0.25947405259474055,0.3880204456654315,1.0
EPHA6,-0.1907980353469628,0.24177582241775822,0.37036559974919225,1.0
SMIM24,-0.1908190252298392,0.34756524347565243,0.4702461487843101,1.0
P3H2,-0.19115486335586246,0.2258774122587741,0.3548709037330597,1.0
C16orf74,-0.19121783300449177,0.3604639536046395,0.4820011374036933,1.0
PRKD1,-0.19130179253599766,0.38096190380961903,0.49880126360870225,1.0
