cell,stability_threshold,gene_set,n_genes,target,rho,p_spin,direction_h1,probe_selection,lr_mirror,missing,p_fdr
19a8f99e41cf,0.0,pericyte_mural,4,discordance_extraction,0.1663412352863987,0.25617438256174385,negative,max_intensity,bidirectional,,0.7044795520447956
19a8f99e41cf,0.0,pericyte_mural,4,discordance_overshoot,0.028023172650260803,0.8714128587141285,negative,max_intensity,bidirectional,,0.9585541445855414
19a8f99e41cf,0.0,pericyte_mural,4,coupling_angle,-0.02836116264687693,0.8282171782821718,negative,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,pericyte_mural,4,baseline_oef,-0.4,0.0352964703529647,negative,max_intensity,bidirectional,,0.3882611738826117
19a8f99e41cf,0.0,pericyte_mural,4,macaque_vascular_CONTROL,-0.13161589447219774,0.44315568443155684,negative,max_intensity,bidirectional,,0.6093390660933906
19a8f99e41cf,0.0,astrocyte,4,discordance_extraction,-0.17277308811431905,0.23797620237976203,,max_intensity,bidirectional,,0.7044795520447956
19a8f99e41cf,0.0,astrocyte,4,discordance_overshoot,0.23903102743459903,0.1321867813218678,,max_intensity,bidirectional,,0.7319768023197681
19a8f99e41cf,0.0,astrocyte,4,coupling_angle,-0.0707977736549165,0.5729427057294271,,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,astrocyte,4,baseline_oef,-0.1153865182436611,0.5637436256374363,,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,astrocyte,4,macaque_vascular_CONTROL,-0.31378631055386863,0.0943905609439056,,max_intensity,bidirectional,,0.2595740425957404
19a8f99e41cf,0.0,glucose_lactate_transport,5,discordance_extraction,0.21595395541227602,0.13938606139386062,positive,max_intensity,bidirectional,,0.7044795520447956
19a8f99e41cf,0.0,glucose_lactate_transport,5,discordance_overshoot,-0.23830548833301007,0.13308669133086692,positive,max_intensity,bidirectional,,0.7319768023197681
19a8f99e41cf,0.0,glucose_lactate_transport,5,coupling_angle,0.06413110698824984,0.6118388161183882,positive,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,glucose_lactate_transport,5,baseline_oef,-0.015497835497835497,0.9379062093790621,positive,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,glucose_lactate_transport,5,macaque_vascular_CONTROL,0.4771062570063452,0.008999100089991,positive,max_intensity,bidirectional,,0.098990100989901
19a8f99e41cf,0.0,glycolytic_enzymes,6,discordance_extraction,0.10549603158157855,0.46535346465353467,positive,max_intensity,bidirectional,,0.7161383861613839
19a8f99e41cf,0.0,glycolytic_enzymes,6,discordance_overshoot,-0.004142394186849793,0.9799020097990201,positive,max_intensity,bidirectional,,0.9799020097990201
19a8f99e41cf,0.0,glycolytic_enzymes,6,coupling_angle,0.03161410018552876,0.8063193680631937,positive,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,glycolytic_enzymes,6,baseline_oef,-0.15579468150896722,0.42725727427257276,positive,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,glycolytic_enzymes,6,macaque_vascular_CONTROL,-0.16988278316518104,0.3251674832516748,positive,max_intensity,bidirectional,,0.5755567300412816
19a8f99e41cf,0.0,interneuron_subclass,4,discordance_extraction,-0.13448588704705555,0.3565643435656434,,max_intensity,bidirectional,,0.7161383861613839
19a8f99e41cf,0.0,interneuron_subclass,4,discordance_overshoot,0.15699549944382668,0.33056694330566944,,max_intensity,bidirectional,,0.7561743825617439
19a8f99e41cf,0.0,interneuron_subclass,4,coupling_angle,-0.14970933828076685,0.2221777822217778,,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,interneuron_subclass,4,baseline_oef,-0.0029684601113172536,0.989001099890011,,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,interneuron_subclass,4,macaque_vascular_CONTROL,-0.20558113211654208,0.24377562243775622,,max_intensity,bidirectional,,0.5363063693630636
19a8f99e41cf,0.0,HALLMARK_GLYCOLYSIS,181,discordance_extraction,-0.07071936928056669,0.6236376362363764,positive,max_intensity,bidirectional,,0.7161383861613839
19a8f99e41cf,0.0,HALLMARK_GLYCOLYSIS,181,discordance_overshoot,0.13912367302690887,0.38976102389761025,positive,max_intensity,bidirectional,,0.7561743825617439
19a8f99e41cf,0.0,HALLMARK_GLYCOLYSIS,181,coupling_angle,-0.06902906617192331,0.5854414558544145,positive,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,HALLMARK_GLYCOLYSIS,181,baseline_oef,0.006468769325912184,0.9752024797520248,positive,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,HALLMARK_GLYCOLYSIS,181,macaque_vascular_CONTROL,-0.15497219229220405,0.36626337366263373,positive,max_intensity,bidirectional,,0.5755567300412816
19a8f99e41cf,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,discordance_extraction,0.013831274644418847,0.9239076092390761,negative,max_intensity,bidirectional,,0.9239076092390761
19a8f99e41cf,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,discordance_overshoot,0.06265681267055435,0.7123287671232876,negative,max_intensity,bidirectional,,0.9585541445855414
19a8f99e41cf,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,coupling_angle,-0.009004329004329004,0.9467053294670533,negative,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,-0.14379715522572664,0.4664533546645335,negative,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,macaque_vascular_CONTROL,0.08644877613434769,0.6155384461553844,negative,max_intensity,bidirectional,,0.6770922907709229
19a8f99e41cf,0.0,HALLMARK_ANGIOGENESIS,26,discordance_extraction,0.06466586073664167,0.651034896510349,positive,max_intensity,bidirectional,,0.7161383861613839
19a8f99e41cf,0.0,HALLMARK_ANGIOGENESIS,26,discordance_overshoot,0.10027322455293587,0.5382461753824618,positive,max_intensity,bidirectional,,0.8458154184581542
19a8f99e41cf,0.0,HALLMARK_ANGIOGENESIS,26,coupling_angle,-0.12102659245516387,0.32926707329267074,positive,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,HALLMARK_ANGIOGENESIS,26,baseline_oef,-0.28743351886209023,0.12868713128687131,positive,max_intensity,bidirectional,,0.7077792220777922
19a8f99e41cf,0.0,HALLMARK_ANGIOGENESIS,26,macaque_vascular_CONTROL,-0.0866664489938072,0.615038496150385,positive,max_intensity,bidirectional,,0.6770922907709229
19a8f99e41cf,0.0,HALLMARK_HYPOXIA,171,discordance_extraction,0.07204047309189458,0.6179382061793821,positive,max_intensity,bidirectional,,0.7161383861613839
19a8f99e41cf,0.0,HALLMARK_HYPOXIA,171,discordance_overshoot,0.03266166194930818,0.8509149085091491,positive,max_intensity,bidirectional,,0.9585541445855414
19a8f99e41cf,0.0,HALLMARK_HYPOXIA,171,coupling_angle,-0.17876314162028448,0.14328567143285673,positive,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,HALLMARK_HYPOXIA,171,baseline_oef,-0.10730983302411873,0.5937406259374063,positive,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,HALLMARK_HYPOXIA,171,macaque_vascular_CONTROL,-0.060240963855421686,0.7242275772422758,positive,max_intensity,bidirectional,,0.7242275772422758
19a8f99e41cf,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,discordance_extraction,0.09489618926439838,0.5133486651334866,positive,max_intensity,bidirectional,,0.7161383861613839
19a8f99e41cf,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,discordance_overshoot,-0.13278605796858478,0.41245875412458755,positive,max_intensity,bidirectional,,0.7561743825617439
19a8f99e41cf,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,coupling_angle,-0.006938775510204081,0.9576042395760423,positive,max_intensity,bidirectional,,0.9576042395760423
19a8f99e41cf,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,-0.011094619666048236,0.9565043495650435,positive,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,macaque_vascular_CONTROL,0.3195764086154918,0.08949105089491051,positive,max_intensity,bidirectional,,0.2595740425957404
19a8f99e41cf,0.1,endothelial,5,discordance_extraction,0.18903568996080614,0.1972802719728027,negative,max_intensity,bidirectional,,0.5581441855814419
19a8f99e41cf,0.1,endothelial,5,discordance_overshoot,-0.13754236985677906,0.39586041395860416,negative,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,endothelial,5,coupling_angle,-0.010847247990105132,0.9337066293370663,negative,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,endothelial,5,baseline_oef,-0.06336425479282622,0.7519248075192481,negative,max_intensity,bidirectional,,0.918019309180193
19a8f99e41cf,0.1,endothelial,5,macaque_vascular_CONTROL,0.43825165159282115,0.0188981101889811,negative,max_intensity,bidirectional,,0.18898110188981102
19a8f99e41cf,0.1,pericyte_mural,3,discordance_extraction,0.19381151125058305,0.1865813418658134,negative,max_intensity,bidirectional,,0.5581441855814419
19a8f99e41cf,0.1,pericyte_mural,3,discordance_overshoot,-0.002784333817208918,0.9863013698630136,negative,max_intensity,bidirectional,,0.9863013698630138
19a8f99e41cf,0.1,pericyte_mural,3,coupling_angle,-0.025825602968460107,0.8436156384361564,negative,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,pericyte_mural,3,baseline_oef,-0.4310451453308596,0.024397560243975602,negative,max_intensity,bidirectional,,0.23997600239976002
19a8f99e41cf,0.1,pericyte_mural,3,macaque_vascular_CONTROL,-0.06080691329001643,0.7214278572142786,negative,max_intensity,bidirectional,,0.8964103589641036
19a8f99e41cf,0.1,astrocyte,3,discordance_extraction,-0.1702301183366456,0.24447555244475552,,max_intensity,bidirectional,,0.5581441855814419
19a8f99e41cf,0.1,astrocyte,3,discordance_overshoot,0.23993640101435962,0.13058694130586943,,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,astrocyte,3,coupling_angle,-0.07527520098948672,0.5473452654734526,,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,astrocyte,3,baseline_oef,-0.12213976499690786,0.5403459654034597,,max_intensity,bidirectional,,0.918019309180193
19a8f99e41cf,0.1,astrocyte,3,macaque_vascular_CONTROL,-0.3251488338176554,0.08449155084491551,,max_intensity,bidirectional,,0.2234776522347765
19a8f99e41cf,0.1,glucose_lactate_transport,3,discordance_extraction,0.18137576880122885,0.2161783821617838,positive,max_intensity,bidirectional,,0.5581441855814419
19a8f99e41cf,0.1,glucose_lactate_transport,3,discordance_overshoot,-0.15768383141200085,0.32856714328567144,positive,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,glucose_lactate_transport,3,coupling_angle,0.05915893630179344,0.6427357264273572,positive,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,glucose_lactate_transport,3,baseline_oef,-0.07318491032776746,0.716028397160284,positive,max_intensity,bidirectional,,0.918019309180193
19a8f99e41cf,0.1,glucose_lactate_transport,3,macaque_vascular_CONTROL,0.3731892339003711,0.049295070492950704,positive,max_intensity,bidirectional,,0.2234776522347765
19a8f99e41cf,0.1,glycolytic_enzymes,5,discordance_extraction,0.05162228648677043,0.7161283871612839,positive,max_intensity,bidirectional,,0.7956982079569821
19a8f99e41cf,0.1,glycolytic_enzymes,5,discordance_overshoot,0.08470203921883433,0.6080391960803919,positive,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,glycolytic_enzymes,5,coupling_angle,0.011440940012368584,0.9308069193080692,positive,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,glycolytic_enzymes,5,baseline_oef,-0.1099443413729128,0.5845415458454155,positive,max_intensity,bidirectional,,0.918019309180193
19a8f99e41cf,0.1,glycolytic_enzymes,5,macaque_vascular_CONTROL,-0.16296078623436838,0.34436556344365565,positive,max_intensity,bidirectional,,0.49195080491950804
19a8f99e41cf,0.1,interneuron_subclass,4,discordance_extraction,-0.13448588704705555,0.3565643435656434,,max_intensity,bidirectional,,0.594273905942739
19a8f99e41cf,0.1,interneuron_subclass,4,discordance_overshoot,0.15699549944382668,0.33056694330566944,,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,interneuron_subclass,4,coupling_angle,-0.14970933828076685,0.2221777822217778,,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,interneuron_subclass,4,baseline_oef,-0.0029684601113172536,0.989001099890011,,max_intensity,bidirectional,,0.989001099890011
19a8f99e41cf,0.1,interneuron_subclass,4,macaque_vascular_CONTROL,-0.20558113211654208,0.24377562243775622,,max_intensity,bidirectional,,0.4862847048628471
19a8f99e41cf,0.1,HALLMARK_GLYCOLYSIS,99,discordance_extraction,-0.10436720109490401,0.47115288471152883,positive,max_intensity,bidirectional,,0.6730755495878984
19a8f99e41cf,0.1,HALLMARK_GLYCOLYSIS,99,discordance_overshoot,0.12202079403389729,0.44995500449955006,positive,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,HALLMARK_GLYCOLYSIS,99,coupling_angle,-0.040643166357452076,0.7533246675332467,positive,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,HALLMARK_GLYCOLYSIS,99,baseline_oef,-0.0433147804576376,0.8262173782621738,positive,max_intensity,bidirectional,,0.918019309180193
19a8f99e41cf,0.1,HALLMARK_GLYCOLYSIS,99,macaque_vascular_CONTROL,-0.319902917904681,0.0893910608939106,positive,max_intensity,bidirectional,,0.2234776522347765
19a8f99e41cf,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,discordance_extraction,0.005631747702749917,0.9697030296970303,negative,max_intensity,bidirectional,,0.9697030296970303
19a8f99e41cf,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,discordance_overshoot,0.09092803287691396,0.5809419058094191,negative,max_intensity,bidirectional,,0.8686274229719884
19a8f99e41cf,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,coupling_angle,-0.03166357452071737,0.8056194380561944,negative,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,baseline_oef,-0.1881385281385281,0.3287671232876712,negative,max_intensity,bidirectional,,0.821917808219178
19a8f99e41cf,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,macaque_vascular_CONTROL,0.03577453445217184,0.8317168283171683,negative,max_intensity,bidirectional,,0.8964103589641036
19a8f99e41cf,0.1,HALLMARK_ANGIOGENESIS,14,discordance_extraction,0.15824714855502356,0.2790720927907209,positive,max_intensity,bidirectional,,0.5581441855814419
19a8f99e41cf,0.1,HALLMARK_ANGIOGENESIS,14,discordance_overshoot,0.04067979920020157,0.8128187181281872,positive,max_intensity,bidirectional,,0.966903309669033
19a8f99e41cf,0.1,HALLMARK_ANGIOGENESIS,14,coupling_angle,-0.02183055040197897,0.8681131886811319,positive,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,HALLMARK_ANGIOGENESIS,14,baseline_oef,-0.37839208410636976,0.047995200479952004,positive,max_intensity,bidirectional,,0.23997600239976002
19a8f99e41cf,0.1,HALLMARK_ANGIOGENESIS,14,macaque_vascular_CONTROL,0.021865238732708615,0.8964103589641036,positive,max_intensity,bidirectional,,0.8964103589641036
19a8f99e41cf,0.1,HALLMARK_HYPOXIA,101,discordance_extraction,0.08565466495041449,0.5538446155384461,positive,max_intensity,bidirectional,,0.6923057694230577
19a8f99e41cf,0.1,HALLMARK_HYPOXIA,101,discordance_overshoot,0.028320829717579356,0.8702129787021298,positive,max_intensity,bidirectional,,0.966903309669033
19a8f99e41cf,0.1,HALLMARK_HYPOXIA,101,coupling_angle,-0.17772418058132344,0.14588541145885411,positive,max_intensity,bidirectional,,0.9337066293370663
19a8f99e41cf,0.1,HALLMARK_HYPOXIA,101,baseline_oef,-0.19327149041434755,0.31616838316168383,positive,max_intensity,bidirectional,,0.821917808219178
19a8f99e41cf,0.1,HALLMARK_HYPOXIA,101,macaque_vascular_CONTROL,-0.18387914802842809,0.29177082291770823,positive,max_intensity,bidirectional,,0.4862847048628471
19a8f99e41cf,0.2,interneuron_subclass,3,discordance_extraction,0.121125992166303,0.406959304069593,,max_intensity,bidirectional,,0.6945972069459722
19a8f99e41cf,0.2,interneuron_subclass,3,discordance_overshoot,-0.07042690236534896,0.6773322667733227,,max_intensity,bidirectional,,0.9317068293170683
19a8f99e41cf,0.2,interneuron_subclass,3,coupling_angle,-0.18596165739022882,0.12688731126887312,,max_intensity,bidirectional,,0.6344365563443656
19a8f99e41cf,0.2,interneuron_subclass,3,baseline_oef,-0.07504019789734075,0.7092290770922908,,max_intensity,bidirectional,,0.71002899710029
19a8f99e41cf,0.2,interneuron_subclass,3,macaque_vascular_CONTROL,-0.018447774839194176,0.913008699130087,,max_intensity,bidirectional,,0.9510048995100491
19a8f99e41cf,0.2,HALLMARK_GLYCOLYSIS,56,discordance_extraction,-0.04927779239906177,0.7275272472752725,positive,max_intensity,bidirectional,,0.7439256074392561
19a8f99e41cf,0.2,HALLMARK_GLYCOLYSIS,56,discordance_overshoot,0.08127278175576856,0.624937506249375,positive,max_intensity,bidirectional,,0.9317068293170683
19a8f99e41cf,0.2,HALLMARK_GLYCOLYSIS,56,coupling_angle,0.0002844774273345702,0.9985001499850015,positive,max_intensity,bidirectional,,0.9985001499850015
19a8f99e41cf,0.2,HALLMARK_GLYCOLYSIS,56,baseline_oef,-0.07484230055658626,0.71002899710029,positive,max_intensity,bidirectional,,0.71002899710029
19a8f99e41cf,0.2,HALLMARK_GLYCOLYSIS,56,macaque_vascular_CONTROL,-0.3619137797803681,0.056894310568943104,positive,max_intensity,bidirectional,,0.28447155284471554
19a8f99e41cf,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,discordance_extraction,0.04617040737805107,0.7439256074392561,negative,max_intensity,bidirectional,,0.7439256074392561
19a8f99e41cf,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,discordance_overshoot,0.07053232257669094,0.676932306769323,negative,max_intensity,bidirectional,,0.9317068293170683
19a8f99e41cf,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,coupling_angle,-0.016178107606679034,0.902009799020098,negative,max_intensity,bidirectional,,0.9985001499850015
19a8f99e41cf,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,baseline_oef,-0.22905380333951758,0.22617738226177383,negative,max_intensity,bidirectional,,0.37696230376962303
19a8f99e41cf,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,macaque_vascular_CONTROL,-0.010132671607840576,0.951004899510049,negative,max_intensity,bidirectional,,0.9510048995100491
19a8f99e41cf,0.2,HALLMARK_ANGIOGENESIS,10,discordance_extraction,0.11829771358430523,0.41675832416758324,positive,max_intensity,bidirectional,,0.6945972069459722
19a8f99e41cf,0.2,HALLMARK_ANGIOGENESIS,10,discordance_overshoot,0.018628371463019135,0.9132086791320868,positive,max_intensity,bidirectional,,0.9317068293170683
19a8f99e41cf,0.2,HALLMARK_ANGIOGENESIS,10,coupling_angle,-0.011032776747062462,0.9326067393260674,positive,max_intensity,bidirectional,,0.9985001499850015
19a8f99e41cf,0.2,HALLMARK_ANGIOGENESIS,10,baseline_oef,-0.4191713048855906,0.027897210278972105,positive,max_intensity,bidirectional,,0.13948605139486053
19a8f99e41cf,0.2,HALLMARK_ANGIOGENESIS,10,macaque_vascular_CONTROL,-0.08927852330732143,0.6055394460553944,positive,max_intensity,bidirectional,,0.9510048995100491
19a8f99e41cf,0.2,HALLMARK_HYPOXIA,63,discordance_extraction,0.1276818923004513,0.38096190380961903,positive,max_intensity,bidirectional,,0.6945972069459722
19a8f99e41cf,0.2,HALLMARK_HYPOXIA,63,discordance_overshoot,0.014368154687022414,0.9317068293170683,positive,max_intensity,bidirectional,,0.9317068293170683
19a8f99e41cf,0.2,HALLMARK_HYPOXIA,63,coupling_angle,-0.13664811379097092,0.26787321267873215,positive,max_intensity,bidirectional,,0.6696830316968304
19a8f99e41cf,0.2,HALLMARK_HYPOXIA,63,baseline_oef,-0.24389610389610386,0.1957804219578042,positive,max_intensity,bidirectional,,0.37696230376962303
19a8f99e41cf,0.2,HALLMARK_HYPOXIA,63,macaque_vascular_CONTROL,-0.029505556099737706,0.8608139186081392,positive,max_intensity,bidirectional,,0.9510048995100491
b4247684abf1,0.0,endothelial,6,discordance_extraction,0.15391789756766733,0.2930706929307069,negative,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,endothelial,6,discordance_overshoot,-0.1411638641758214,0.38166183381661833,negative,max_intensity,bidirectional,,0.7702372619880868
b4247684abf1,0.0,endothelial,6,coupling_angle,0.014001236858379715,0.9155084491550844,negative,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,endothelial,6,baseline_oef,-0.06606060606060606,0.7430256974302569,negative,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,endothelial,6,macaque_vascular_CONTROL,0.3711648763073976,0.050994900509949,negative,max_intensity,bidirectional,,0.23317668233176683
b4247684abf1,0.0,pericyte_mural,4,discordance_extraction,0.18767737195760986,0.20037996200379962,negative,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,pericyte_mural,4,discordance_overshoot,0.010628837778833153,0.9507049295070493,negative,max_intensity,bidirectional,,0.9507049295070492
b4247684abf1,0.0,pericyte_mural,4,coupling_angle,-0.026048237476808903,0.8422157784221578,negative,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,pericyte_mural,4,baseline_oef,-0.39251700680272106,0.0402959704029597,negative,max_intensity,bidirectional,,0.4432556744325567
b4247684abf1,0.0,pericyte_mural,4,macaque_vascular_CONTROL,-0.1221906596576006,0.47695230476952305,negative,max_intensity,bidirectional,,0.5882211778822117
b4247684abf1,0.0,astrocyte,4,discordance_extraction,-0.18104704343972475,0.21707829217078292,,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,astrocyte,4,discordance_overshoot,0.23645133285117162,0.135986401359864,,max_intensity,bidirectional,,0.7702372619880868
b4247684abf1,0.0,astrocyte,4,coupling_angle,-0.08500927643784786,0.49305069493050696,,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,astrocyte,4,baseline_oef,-0.12951144094001235,0.5124487551244875,,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,astrocyte,4,macaque_vascular_CONTROL,-0.3128503172581926,0.09569043095690431,,max_intensity,bidirectional,,0.26314868513148687
b4247684abf1,0.0,glucose_lactate_transport,5,discordance_extraction,0.2074815243969055,0.15628437156284372,positive,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,glucose_lactate_transport,5,discordance_overshoot,-0.22189094130817263,0.1621837816218378,positive,max_intensity,bidirectional,,0.7702372619880868
b4247684abf1,0.0,glucose_lactate_transport,5,coupling_angle,0.06124922696351267,0.628937106289371,positive,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,glucose_lactate_transport,5,baseline_oef,-0.011069882498453927,0.9566043395660434,positive,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,glucose_lactate_transport,5,macaque_vascular_CONTROL,0.44900469085012135,0.015798420157984203,positive,max_intensity,bidirectional,,0.17378262173782622
b4247684abf1,0.0,glycolytic_enzymes,6,discordance_extraction,0.09268814721354046,0.5243475652434757,positive,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,glycolytic_enzymes,6,discordance_overshoot,0.011596223247618434,0.9453054694530547,positive,max_intensity,bidirectional,,0.9507049295070492
b4247684abf1,0.0,glycolytic_enzymes,6,coupling_angle,0.022881880024737167,0.861013898610139,positive,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,glycolytic_enzymes,6,baseline_oef,-0.1433395176252319,0.4684531546845315,positive,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,glycolytic_enzymes,6,macaque_vascular_CONTROL,-0.11309193413219275,0.5116488351164884,positive,max_intensity,bidirectional,,0.5882211778822117
b4247684abf1,0.0,interneuron_subclass,4,discordance_extraction,-0.07354764786256444,0.6114388561143885,,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,interneuron_subclass,4,discordance_overshoot,0.17954302229320668,0.2642735726427357,,max_intensity,bidirectional,,0.7702372619880868
b4247684abf1,0.0,interneuron_subclass,4,coupling_angle,-0.22512059369202225,0.060693930606939304,,max_intensity,bidirectional,,0.571942805719428
b4247684abf1,0.0,interneuron_subclass,4,baseline_oef,-0.08578849721706865,0.6702329767023297,,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,interneuron_subclass,4,macaque_vascular_CONTROL,-0.16269957880301694,0.3447655234476552,,max_intensity,bidirectional,,0.5882211778822117
b4247684abf1,0.0,HALLMARK_GLYCOLYSIS,181,discordance_extraction,-0.03663737189443145,0.7929207079292071,positive,max_intensity,bidirectional,,0.7929207079292072
b4247684abf1,0.0,HALLMARK_GLYCOLYSIS,181,discordance_overshoot,0.14658370327657996,0.3645635436456354,positive,max_intensity,bidirectional,,0.7702372619880868
b4247684abf1,0.0,HALLMARK_GLYCOLYSIS,181,coupling_angle,-0.10165739022881878,0.41235876412358763,positive,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,HALLMARK_GLYCOLYSIS,181,baseline_oef,-0.020902906617192327,0.9179082091790821,positive,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,HALLMARK_GLYCOLYSIS,181,macaque_vascular_CONTROL,-0.1514241246830139,0.37636236376362364,positive,max_intensity,bidirectional,,0.5882211778822117
b4247684abf1,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,discordance_extraction,0.0662474638910483,0.6434356564343565,negative,max_intensity,bidirectional,,0.7864213578642135
b4247684abf1,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,discordance_overshoot,0.053572070928436175,0.7549245075492451,negative,max_intensity,bidirectional,,0.9368618693686186
b4247684abf1,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,coupling_angle,-0.02598639455782313,0.8426157384261573,negative,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,-0.1692764378478664,0.38536146385361464,negative,max_intensity,bidirectional,,0.9566043395660434
b4247684abf1,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,macaque_vascular_CONTROL,0.10675765392192074,0.5347465253474653,negative,max_intensity,bidirectional,,0.5882211778822117
b4247684abf1,0.0,HALLMARK_ANGIOGENESIS,26,discordance_extraction,0.05147963208460827,0.7170282971702829,positive,max_intensity,bidirectional,,0.7887311268873113
b4247684abf1,0.0,HALLMARK_ANGIOGENESIS,26,discordance_overshoot,0.1225913034129245,0.4480551944805519,positive,max_intensity,bidirectional,,0.7702372619880868
b4247684abf1,0.0,HALLMARK_ANGIOGENESIS,26,coupling_angle,-0.12280766852195422,0.3213678632136786,positive,max_intensity,bidirectional,,0.9266073392660735
b4247684abf1,0.0,HALLMARK_ANGIOGENESIS,26,baseline_oef,-0.28107606679035246,0.13658634136586342,positive,max_intensity,bidirectional,,0.7512248775122489
b4247684abf1,0.0,HALLMARK_ANGIOGENESIS,26,macaque_vascular_CONTROL,-0.12049281135381637,0.48285171482851713,positive,max_intensity,bidirectional,,0.5882211778822117
