gene,rho,p_spin,p_fdr
COL11A1,0.08427242724272427,0.46885311468853114,0.9994302520775813
CPNE8,0.08420042004200422,0.525047495250475,0.9994302520775813
IL1RAPL1,0.08403240324032403,0.47685231476852313,0.9994302520775813
CACNG8,0.08398439843984397,0.4884511548845116,0.9994302520775813
SOCS2,0.08394839483948396,0.48305169483051696,0.9994302520775813
RPEL1,0.08393639363936398,0.44825517448255175,0.9994302520775813
SCRT1,0.0838763876387639,0.5254474552544746,0.9994302520775813
ADAM23,0.08385238523852388,0.5147485251474853,0.9994302520775813
PAXBP1-AS1,0.08384038403840388,0.48265173482651735,0.9994302520775813
ELP3,0.08384038403840383,0.4587541245875412,0.9994302520775813
DCBLD1,0.08382838283828387,0.49055094490550943,0.9994302520775813
PSME3,0.08382838283828384,0.47885211478852113,0.9994302520775813
DGCR9,0.08381638163816384,0.5026497350264973,0.9994302520775813
ZYX,0.0838043804380438,0.5258474152584741,0.9994302520775813
CLEC16A,0.08374437443744383,0.505949405059494,0.9994302520775813
RALGPS1,0.08374437443744379,0.48135186481351866,0.9994302520775813
TIMM8A,0.08366036603660366,0.4460553944605539,0.9994302520775813
CRIM1,0.08354035403540358,0.49375062493750627,0.9994302520775813
FAM3C,0.08351635163516351,0.44835516448355167,0.9994302520775813
MAP2K2,0.08348034803480348,0.4624537546245375,0.9994302520775813
PARVB,0.08346834683468349,0.46325367463253675,0.9994302520775813
PIK3CB,0.08342034203420343,0.49865013498650135,0.9994302520775813
DOPEY2,0.08340834083408342,0.44175582441755823,0.9994302520775813
ZNF365,0.08336033603360335,0.5088491150884912,0.9994302520775813
C12orf29,0.08334833483348338,0.48095190480951905,0.9994302520775813
DIRAS1,0.08331233123312332,0.48065193480651935,0.9994302520775813
ARNT,0.08327632763276327,0.5000499950005,0.9994302520775813
IL1RAPL2,0.08320432043204323,0.5241475852414759,0.9994302520775813
CA7,0.08320432043204319,0.47535246475352466,0.9994302520775813
LOC728485,0.0831923192319232,0.46095390460953906,0.9994302520775813
DPP8,0.08318031803180317,0.48325167483251674,0.9994302520775813
FAR2P1,0.08296429642964297,0.5232476752324767,0.9994302520775813
TEX29,0.082952295229523,0.5066493350664933,0.9994302520775813
VMP1,0.08294029402940291,0.4333566643335666,0.9994302520775813
THAP12,0.08288028802880286,0.45545445455454453,0.9994302520775813
LANCL2,0.08277227722772276,0.47115288471152883,0.9994302520775813
DCLK1,0.08259225922592259,0.5174482551744826,0.9994302520775813
RNF6,0.08256825682568258,0.46755324467553244,0.9994302520775813
LZTR1,0.08254425442544255,0.4704529547045295,0.9994302520775813
KIAA1107,0.08253225322532254,0.47555244475552444,0.9994302520775813
EEF2K,0.08250825082508255,0.5142485751424858,0.9994302520775813
ZNF212,0.0824962496249625,0.46135386461353867,0.9994302520775813
EMILIN3,0.08248424842484255,0.48105189481051897,0.9994302520775813
LRRC8B,0.08243624362436247,0.47925207479252074,0.9994302520775813
OSGIN2,0.08223222322232225,0.45185481451854814,0.9994302520775813
PPFIBP1,0.08223222322232225,0.48625137486251374,0.9994302520775813
KCNS1,0.08220822082208223,0.5214478552144786,0.9994302520775813
ADAM22,0.08219621962196222,0.5015498450154985,0.9994302520775813
SECISBP2,0.08218421842184223,0.5145485451454854,0.9994302520775813
TADA1,0.08218421842184218,0.5027497250274973,0.9994302520775813
RABEP2,0.08217221722172219,0.5075492450754925,0.9994302520775813
FUOM,0.08217221722172219,0.5289471052894711,0.9994302520775813
MOK,0.08212421242124211,0.5156484351564844,0.9994302520775813
USP14,0.08205220522052206,0.4901509849015098,0.9994302520775813
MARF1,0.08202820282028203,0.49535046495350465,0.9994302520775813
NEFH,0.08193219321932194,0.5168483151684832,0.9994302520775813
GJC2,0.08186018601860189,0.49005099490050996,0.9994302520775813
KIRREL2,0.08184818481848186,0.5175482451754825,0.9994302520775813
GPAT3,0.08183618361836185,0.5413458654134586,0.9994302520775813
ICAM2,0.08183618361836184,0.45295470452954706,0.9994302520775813
ABHD17B,0.08182418241824183,0.48485151484851513,0.9994302520775813
EEPD1,0.08174017401740176,0.5344465553444655,0.9994302520775813
GAPVD1,0.08172817281728176,0.49625037496250374,0.9994302520775813
CALCRL,0.0817041704170417,0.48475152484751527,0.9994302520775813
ARL2BP,0.08164416441644165,0.48085191480851913,0.9994302520775813
C15orf41,0.08164416441644164,0.5015498450154985,0.9994302520775813
PARP3,0.08163216321632165,0.5062493750624938,0.9994302520775813
VAT1,0.08163216321632163,0.49295070492950704,0.9994302520775813
COL5A3,0.08159615961596162,0.48755124487551244,0.9994302520775813
MERTK,0.08157215721572161,0.48785121487851213,0.9994302520775813
LOC729218,0.08152415241524154,0.5181481851814819,0.9994302520775813
POGLUT1,0.08148814881488152,0.47935206479352066,0.9994302520775813
ADIPOR1,0.08147614761476146,0.4470552944705529,0.9994302520775813
SV2B,0.08147614761476145,0.48595140485951405,0.9994302520775813
VAV1,0.08146414641464146,0.49725027497250274,0.9994302520775813
PLEKHA6,0.0812841284128413,0.49475052494750527,0.9994302520775813
MPV17L2,0.08128412841284129,0.5197480251974802,0.9994302520775813
GPD1,0.08124812481248127,0.46155384461553844,0.9994302520775813
NT5M,0.08122412241224125,0.5337466253374663,0.9994302520775813
ECSCR,0.0811761176117612,0.49035096490350966,0.9994302520775813
KLF11,0.08117611761176119,0.5113488651134886,0.9994302520775813
ENTPD4,0.08116411641164115,0.5316468353164684,0.9994302520775813
LRRC4,0.08114011401140118,0.5384461553844615,0.9994302520775813
HSPA12A,0.08109210921092114,0.45635436456354367,0.9994302520775813
CCDC110,0.08109210921092108,0.5015498450154985,0.9994302520775813
SLC5A6,0.08106810681068109,0.528047195280472,0.9994302520775813
GREB1L,0.08100810081008103,0.5085491450854914,0.9994302520775813
RAD9A,0.08100810081008102,0.4881511848815118,0.9994302520775813
CUL2,0.080996099609961,0.5003499650034996,0.9994302520775813
POPDC2,0.08086408640864087,0.45765423457654236,0.9994302520775813
NUP153,0.08085208520852082,0.46395360463953605,0.9994302520775813
DUSP2,0.0807920792079208,0.4734526547345265,0.9994302520775813
RAB11FIP3,0.08076807680768078,0.508049195080492,0.9994302520775813
PLEKHM3,0.08072007200720074,0.45825417458254175,0.9994302520775813
ANGPTL2,0.08067206720672067,0.47635236476352366,0.9994302520775813
WDR73,0.08061206120612062,0.48025197480251974,0.9994302520775813
CNKSR2,0.08060006000600062,0.49445055494450557,0.9994302520775813
ESYT2,0.08054005400540053,0.514048595140486,0.9994302520775813
NCOR2,0.0805160516051605,0.53004699530047,0.9994302520775813
BICDL2,0.08050405040504052,0.49345065493450657,0.9994302520775813
SLC24A2,0.08048004800480049,0.526047395260474,0.9994302520775813
TMEM8B,0.08046804680468048,0.46725327467253275,0.9994302520775813
ABHD18,0.08022802280228025,0.4420557944205579,0.9994302520775813
TMEM64,0.08021602160216022,0.44955504449555045,0.9994302520775813
CA14,0.08020402040204024,0.47385261473852613,0.9994302520775813
RASD1,0.08019201920192023,0.48425157484251574,0.9994302520775813
BCAS4,0.0801800180018002,0.4901509849015098,0.9994302520775813
TRMT9B,0.08015601560156016,0.5334466553344666,0.9994302520775813
INCENP,0.0800840084008401,0.4380561943805619,0.9994302520775813
ATG16L1,0.0800840084008401,0.5283471652834717,0.9994302520775813
MOCS1,0.08003600360036008,0.5063493650634937,0.9994302520775813
KDM2B,0.08002400240024005,0.5013498650134987,0.9994302520775813
AMN1,0.08,0.5050494950504949,0.9994302520775813
SEC61A2,0.07997599759976,0.5225477452254774,0.9994302520775813
POMC,0.07991599159915992,0.4948505149485051,0.9994302520775813
CKMT1A,0.07990399039903992,0.45755424457554245,0.9994302520775813
SP9,0.0798919891989199,0.49255074492550743,0.9994302520775813
ATG9A,0.07981998199819981,0.47555244475552444,0.9994302520775813
FKBP1B,0.0798079807980798,0.5415458454154585,0.9994302520775813
GNL3,0.07975997599759976,0.4941505849415059,0.9994302520775813
ETS2,0.07962796279627965,0.5124487551244875,0.9994302520775813
DUBR,0.07957995799579959,0.49875012498750126,0.9994302520775813
EPHA10,0.07953195319531955,0.5186481351864813,0.9994302520775813
CTSO,0.07951995199519953,0.49075092490750927,0.9994302520775813
CAB39,0.07950795079507952,0.5037496250374962,0.9994302520775813
CIDEC,0.0794959495949595,0.47315268473152683,0.9994302520775813
CFH,0.07948394839483947,0.5162483751624838,0.9994302520775813
ANKRD24,0.07947194719471946,0.5258474152584741,0.9994302520775813
ATP2B2,0.07944794479447943,0.5352464753524647,0.9994302520775813
DCAF4,0.0793879387938794,0.49765023497650235,0.9994302520775813
GTF2H2B,0.07936393639363937,0.5367463253674633,0.9994302520775813
DIS3,0.07935193519351935,0.5201479852014799,0.9994302520775813
ATG4D,0.07932793279327935,0.46995300469953005,0.9994302520775813
MGAT5,0.07924392439243924,0.48775122487751227,0.9994302520775813
ZMYND8,0.07924392439243923,0.5285471452854714,0.9994302520775813
MKRN2,0.07921992199219921,0.47335266473352666,0.9994302520775813
TEPSIN,0.07909990999099913,0.5000499950005,0.9994302520775813
C5orf30,0.07908790879087911,0.5155484451554845,0.9994302520775813
SLC12A7,0.0790639063906391,0.49375062493750627,0.9994302520775813
PRRT3,0.07906390639063907,0.5078492150784921,0.9994302520775813
SLC19A2,0.07905190519051906,0.5254474552544746,0.9994302520775813
RTN4IP1,0.07903990399039906,0.5037496250374962,0.9994302520775813
JDP2,0.07894389438943895,0.5512448755124487,0.9994302520775813
AHI1,0.07890789078907894,0.5452454754524547,0.9994302520775813
GJB1,0.07887188718871888,0.4968503149685031,0.9994302520775813
PTPRJ,0.07883588358835884,0.49775022497750226,0.9994302520775813
SATB1,0.07882388238823886,0.5001499850014999,0.9994302520775813
TMEM132B,0.07879987998799881,0.4998500149985001,0.9994302520775813
SRARP,0.07879987998799878,0.5055494450554945,0.9994302520775813
TMEM132E,0.07871587158715874,0.5552444755524447,0.9994302520775813
PPP3CA,0.0786078607860786,0.5065493450654934,0.9994302520775813
MAP3K12,0.07852385238523854,0.47495250474952505,0.9994302520775813
UGT8,0.0783798379837984,0.48525147485251474,0.9994302520775813
HEY1,0.0782598259825983,0.4891510848915108,0.9994302520775813
ZNF7,0.07819981998199822,0.5129487051294871,0.9994302520775813
CBX6,0.07818781878187822,0.48185181481851813,0.9994302520775813
TMX1,0.07818781878187821,0.47635236476352366,0.9994302520775813
PCSK6,0.0781758175817582,0.49395060493950604,0.9994302520775813
DDHD2,0.07815181518151817,0.5217478252174782,0.9994302520775813
BRSK1,0.07812781278127812,0.5329467053294671,0.9994302520775813
TMEM184C,0.07811581158115813,0.48955104489551043,0.9994302520775813
CAMSAP1,0.07807980798079808,0.46605339466053397,0.9994302520775813
HDAC9,0.07805580558055808,0.534046595340466,0.9994302520775813
RSPO4,0.077995799579958,0.5194480551944806,0.9994302520775813
APBB3,0.07793579357935798,0.5142485751424858,0.9994302520775813
APOL2,0.07792379237923794,0.551044895510449,0.9994302520775813
FBXL18,0.07789978997899791,0.4727527247275273,0.9994302520775813
FDX1,0.07788778877887789,0.49795020497950204,0.9994302520775813
LINC00641,0.0778517851785179,0.5170482951704829,0.9994302520775813
HPSE2,0.07785178517851785,0.4764523547645235,0.9994302520775813
HAUS6,0.07783978397839784,0.42825717428257176,0.9994302520775813
ANKRD2,0.0775757575757576,0.5047495250474953,0.9994302520775813
SLC39A14,0.07747974797479752,0.5275472452754725,0.9994302520775813
TYMP,0.07745574557455749,0.49505049495050496,0.9994302520775813
HACL1,0.0774437443744374,0.5086491350864913,0.9994302520775813
PPTC7,0.07733573357335732,0.5524447555244476,0.9994302520775813
NEFM,0.07731173117311732,0.5397460253974603,0.9994302520775813
SEH1L,0.07729972997299733,0.5043495650434956,0.9994302520775813
NR0B1,0.07727572757275727,0.46355364463553644,0.9994302520775813
CEMIP,0.07727572757275726,0.5254474552544746,0.9994302520775813
FAXC,0.07707170717071707,0.49965003499650035,0.9994302520775813
TMIE,0.07707170717071707,0.48175182481751827,0.9994302520775813
RALGAPA1,0.077011701170117,0.5103489651034897,0.9994302520775813
CCDC88B,0.076987698769877,0.5462453754624538,0.9994302520775813
UROS,0.07696369636963696,0.5241475852414759,0.9994302520775813
SDHD,0.07691569156915695,0.5109489051094891,0.9994302520775813
PARN,0.07691569156915691,0.4667533246675332,0.9994302520775813
CAMK1G,0.07672367236723673,0.5235476452354765,0.9994302520775813
SNRNP25,0.07669966996699672,0.5307469253074693,0.9994302520775813
NMI,0.07656765676567656,0.4674532546745325,0.9994302520775813
RSAD2,0.0765556555655566,0.5411458854114588,0.9994302520775813
ZNF106,0.07654365436543653,0.50994900509949,0.9994302520775813
ADAMTS4,0.07651965196519656,0.4951504849515049,0.9994302520775813
FBXO22,0.07649564956495652,0.5216478352164784,0.9994302520775813
CELSR2,0.07643564356435645,0.505949405059494,0.9994302520775813
CARHSP1,0.0763996399639964,0.49435056494350565,0.9994302520775813
CAMKK2,0.07638763876387643,0.515948405159484,0.9994302520775813
MCF2L,0.0763756375637564,0.5552444755524447,0.9994302520775813
TRIM32,0.07637563756375639,0.5176482351764824,0.9994302520775813
HPS1,0.07631563156315634,0.567043295670433,0.9994302520775813
KCNH6,0.07630363036303633,0.5415458454154585,0.9994302520775813
ZNF182,0.07620762076207624,0.5294470552944706,0.9994302520775813
ARHGEF18,0.07615961596159616,0.5408459154084592,0.9994302520775813
MGAT3,0.0761476147614762,0.5045495450454954,0.9994302520775813
PELI3,0.07614761476147615,0.5596440355964404,0.9994302520775813
SH2D2A,0.07613561356135613,0.5363463653634637,0.9994302520775813
FAM76B,0.07612361236123613,0.536046395360464,0.9994302520775813
TRIM7,0.07612361236123612,0.5582441755824418,0.9994302520775813
UBE2B,0.07606360636063605,0.5187481251874813,0.9994302520775813
ATF4,0.075991599159916,0.5287471252874713,0.9994302520775813
ZNF385A,0.07595559555955594,0.5424457554244576,0.9994302520775813
MIEF2,0.07594359435943597,0.48255174482551744,0.9994302520775813
VCPKMT,0.07594359435943596,0.5135486451354865,0.9994302520775813
APEH,0.07594359435943596,0.5096490350964904,0.9994302520775813
ZSCAN31,0.07593159315931594,0.5175482451754825,0.9994302520775813
ZNF425,0.07591959195919591,0.48085191480851913,0.9994302520775813
PCGF5,0.0759075907590759,0.5189481051894811,0.9994302520775813
LINC00889,0.07589558955895592,0.5547445255474452,0.9994302520775813
SLC38A2,0.07588358835883591,0.5466453354664533,0.9994302520775813
SPIRE2,0.07587158715871589,0.525047495250475,0.9994302520775813
LRRC20,0.07584758475847586,0.49525047495250474,0.9994302520775813
LOC729737,0.07579957995799583,0.5736426357364264,0.9994302520775813
CLEC9A,0.07572757275727574,0.49225077492250774,0.9994302520775813
OAF,0.07572757275727574,0.53004699530047,0.9994302520775813
CLCN6,0.07567956795679567,0.5361463853614639,0.9994302520775813
GNL3L,0.07559555955595562,0.49795020497950204,0.9994302520775813
DDX3X,0.07555955595559559,0.5466453354664533,0.9994302520775813
TTC39A,0.07555955595559556,0.5649435056494351,0.9994302520775813
IGLL3P,0.07546354635463545,0.5504449555044496,0.9994302520775813
WDR55,0.07545154515451545,0.49265073492650735,0.9994302520775813
ONECUT2,0.07543954395439545,0.5594440555944405,0.9994302520775813
ZNF362,0.07539153915391542,0.5812418758124187,0.9994302520775813
LMO2,0.07539153915391536,0.5138486151384861,0.9994302520775813
PHF12,0.07537953795379539,0.49745025497450257,0.9994302520775813
ERI3,0.07527152715271529,0.5145485451454854,0.9994302520775813
MAP2K3,0.07527152715271528,0.5244475552444755,0.9994302520775813
KCNA5,0.0751995199519952,0.5580441955804419,0.9994302520775813
RPTOR,0.07518751875187517,0.5130486951304869,0.9994302520775813
POMT2,0.07516351635163514,0.5433456654334566,0.9994302520775813
CCDC146,0.07513951395139512,0.5337466253374663,0.9994302520775813
UBXN10,0.07495949594959495,0.5362463753624638,0.9994302520775813
LOC103344931,0.07493549354935494,0.5167483251674833,0.9994302520775813
KAT2A,0.07488748874887491,0.5311468853114688,0.9994302520775813
PHLDA3,0.07481548154815484,0.5129487051294871,0.9994302520775813
C20orf196,0.07476747674767473,0.5372462753724627,0.9994302520775813
PTRH2,0.07470747074707473,0.5332466753324667,0.9994302520775813
S1PR2,0.07463546354635461,0.49755024497550243,0.9994302520775813
RASSF5,0.07462346234623461,0.514048595140486,0.9994302520775813
FAM117B,0.07453945394539452,0.5738426157384262,0.9994302520775813
QDPR,0.07450345034503451,0.5216478352164784,0.9994302520775813
C3orf38,0.07444344434443445,0.5138486151384861,0.9994302520775813
HSPA4L,0.07444344434443445,0.5601439856014399,0.9994302520775813
EPB41L4A,0.07444344434443442,0.5146485351464853,0.9994302520775813
SOHLH1,0.07441944194419443,0.5597440255974403,0.9994302520775813
CLPB,0.0743834383438344,0.5297470252974702,0.9994302520775813
SGK494,0.07433543354335437,0.5583441655834417,0.9994302520775813
BTBD11,0.0742034203420342,0.5531446855314468,0.9994302520775813
OAZ2,0.07416741674167414,0.5404459554044595,0.9994302520775813
NBAS,0.07411941194119409,0.517948205179482,0.9994302520775813
TMEM109,0.07410741074107413,0.5366463353664633,0.9994302520775813
YWHAG,0.07410741074107413,0.5184481551844815,0.9994302520775813
TUG1,0.07408340834083404,0.5178482151784821,0.9994302520775813
IER3,0.07405940594059407,0.5307469253074693,0.9994302520775813
CIAPIN1,0.07403540354035404,0.5053494650534947,0.9994302520775813
THAP10,0.07401140114011401,0.5714428557144285,0.9994302520775813
CEP192,0.07399939993999405,0.54994500549945,0.9994302520775813
ANGEL1,0.07397539753975399,0.48725127487251274,0.9994302520775813
ATP2C1,0.07387938793879391,0.5005499450054994,0.9994302520775813
TTC12,0.07386738673867388,0.5272472752724727,0.9994302520775813
ZNF184,0.0738193819381938,0.5334466553344666,0.9994302520775813
LOC100505938,0.0737953795379538,0.49905009499050096,0.9994302520775813
SRPRA,0.07378337833783383,0.527047295270473,0.9994302520775813
HDGF,0.07375937593759377,0.5152484751524847,0.9994302520775813
SLC15A3,0.0736273627362736,0.49695030496950304,0.9994302520775813
KCNIP4,0.07356735673567358,0.5148485151484852,0.9994302520775813
ODF2,0.07354335433543356,0.5364463553644635,0.9994302520775813
GABRA4,0.07353135313531355,0.5063493650634937,0.9994302520775813
MPI,0.07350735073507353,0.551044895510449,0.9994302520775813
CD274,0.07347134713471348,0.5397460253974603,0.9994302520775813
SPTSSB,0.07337533753375343,0.567043295670433,0.9994302520775813
LYSMD4,0.07335133513351336,0.5769423057694231,0.9994302520775813
CHD1L,0.07326732673267328,0.5266473352664733,0.9994302520775813
TRANK1,0.07325532553255328,0.5727427257274272,0.9994302520775813
DNM1,0.07324332433243322,0.45745425457454253,0.9994302520775813
ASPRV1,0.07321932193219322,0.5294470552944706,0.9994302520775813
C14orf132,0.07317131713171318,0.5268473152684732,0.9994302520775813
FCHO2,0.07309930993099312,0.5407459254074592,0.9994302520775813
INSIG2,0.07305130513051306,0.5400459954004599,0.9994302520775813
SAMD12,0.07297929792979299,0.5131486851314868,0.9994302520775813
TRAF3IP1,0.07296729672967298,0.536046395360464,0.9994302520775813
SNAPC2,0.07294329432943299,0.5218478152184781,0.9994302520775813
MAPK11,0.0728952895289529,0.5293470652934706,0.9994302520775813
ADAP1,0.07283528352835282,0.5054494550544946,0.9994302520775813
CD83,0.07281128112811279,0.5552444755524447,0.9994302520775813
RORB,0.0726912691269127,0.5774422557744225,0.9994302520775813
CIT,0.07267926792679272,0.5823417658234177,0.9994302520775813
BTBD1,0.07265526552655267,0.5227477252274773,0.9994302520775813
WDR91,0.07265526552655263,0.5242475752424758,0.9994302520775813
NECTIN1,0.07260726072607265,0.5163483651634837,0.9994302520775813
LAMA5,0.07257125712571258,0.5484451554844516,0.9994302520775813
SEMA4C,0.07255925592559258,0.5529447055294471,0.9994302520775813
C12orf10,0.0724872487248725,0.5094490550944906,0.9994302520775813
PLEKHH3,0.07246324632463248,0.5737426257374263,0.9994302520775813
AARS2,0.07246324632463248,0.5445455454454554,0.9994302520775813
OR14I1,0.07245124512451245,0.5548445155484452,0.9994302520775813
CACNG3,0.07242724272427246,0.5449455054494551,0.9994302520775813
CHFR,0.07242724272427244,0.5422457754224578,0.9994302520775813
NDC1,0.07236723672367237,0.5466453354664533,0.9994302520775813
ACSS3,0.07233123312331234,0.5401459854014599,0.9994302520775813
KLF2,0.0722832283228323,0.541945805419458,0.9994302520775813
GGT7,0.07225922592259228,0.5468453154684532,0.9994302520775813
MAPK4,0.07212721272127218,0.5172482751724827,0.9994302520775813
ATP6V0C,0.07209120912091209,0.49805019498050196,0.9994302520775813
ALDOC,0.07205520552055206,0.5366463353664633,0.9994302520775813
ZIC3,0.07203120312031205,0.5603439656034397,0.9994302520775813
EIF1B,0.07201920192019202,0.5367463253674633,0.9994302520775813
CERK,0.071983198319832,0.5672432756724327,0.9994302520775813
RPS6KC1,0.07197119711971198,0.5245475452454754,0.9994302520775813
RHBDL3,0.07194719471947196,0.6120387961203879,0.9994302520775813
FER1L4,0.07194719471947195,0.5777422257774223,0.9994302520775813
VAMP1,0.07191119111911191,0.5987401259874012,0.9994302520775813
FAM81A,0.07185118511851186,0.5477452254774523,0.9994302520775813
ZSCAN29,0.07183918391839185,0.529047095290471,0.9994302520775813
DIS3L2,0.07181518151815179,0.593940605939406,0.9994302520775813
STARD8,0.07179117911791179,0.5061493850614939,0.9994302520775813
MIR29B2CHG,0.07179117911791177,0.585941405859414,0.9994302520775813
NEURL1,0.07177917791779179,0.5072492750724927,0.9994302520775813
ERO1B,0.07170717071707174,0.5318468153184681,0.9994302520775813
CMYA5,0.07155115511551156,0.5766423357664233,0.9994302520775813
FOXC1,0.07151515151515152,0.5211478852114788,0.9994302520775813
FAF1,0.07144314431443145,0.5311468853114688,0.9994302520775813
KCTD9,0.07141914191419142,0.5767423257674232,0.9994302520775813
CCDC184,0.07141914191419142,0.5418458154184581,0.9994302520775813
SCRN2,0.07141914191419141,0.5457454254574543,0.9994302520775813
ZNF250,0.07133513351335134,0.5689431056894311,0.9994302520775813
NELL1,0.07132313231323134,0.5448455154484552,0.9994302520775813
NFIX,0.0713111311131113,0.5920407959204079,0.9994302520775813
CHD9,0.07127512751275125,0.5676432356764324,0.9994302520775813
LOC407835,0.07126312631263126,0.5227477252274773,0.9994302520775813
POLDIP2,0.07125112511251128,0.4958504149585041,0.9994302520775813
C19orf12,0.07116711671167118,0.5457454254574543,0.9994302520775813
GCLM,0.07110711071107112,0.5427457254274572,0.9994302520775813
SLC25A41,0.07109510951095106,0.5454454554544546,0.9994302520775813
TRHDE,0.07107110711071109,0.5420457954204579,0.9994302520775813
MATN4,0.07105910591059106,0.5238476152384761,0.9994302520775813
WDR41,0.07102310231023101,0.5583441655834417,0.9994302520775813
ZNF454,0.071011101110111,0.49565043495650435,0.9994302520775813
PKD2,0.07093909390939097,0.5485451454854514,0.9994302520775813
RGL2,0.07083108310831085,0.5547445255474452,0.9994302520775813
GALNTL5,0.07083108310831085,0.5829417058294171,0.9994302520775813
MRPS36,0.07083108310831081,0.5235476452354765,0.9994302520775813
STRADA,0.07081908190819079,0.5397460253974603,0.9994302520775813
ATP11A,0.07050705070507046,0.5405459454054594,0.9994302520775813
KCNN2,0.07049504950495053,0.5636436356364364,0.9994302520775813
LOC105376360,0.07047104710471051,0.545945405459454,0.9994302520775813
RASD2,0.07047104710471047,0.5794420557944205,0.9994302520775813
CRY2,0.07045904590459048,0.5278472152784721,0.9994302520775813
ART3,0.07043504350435048,0.537946205379462,0.9994302520775813
STIM2,0.07043504350435048,0.5443455654434557,0.9994302520775813
DCX,0.07035103510351037,0.5448455154484552,0.9994302520775813
APOC1,0.07029102910291035,0.5648435156484352,0.9994302520775813
PLCD4,0.07027902790279031,0.5724427557244276,0.9994302520775813
FAM35BP,0.0702790279027903,0.5412458754124587,0.9994302520775813
GAP43,0.07026702670267027,0.5737426257374263,0.9994302520775813
PJVK,0.0701830183018302,0.571042895710429,0.9994302520775813
GPR108,0.07017101710171018,0.5709429057094291,0.9994302520775813
ATP13A3,0.07017101710171016,0.5500449955004499,0.9994302520775813
TMEM127,0.07015901590159018,0.5740425957404259,0.9994302520775813
PLA2G4A,0.07008700870087009,0.5686431356864313,0.9994302520775813
ATP5F1B,0.07003900390039007,0.5276472352764724,0.9994302520775813
TFB2M,0.07002700270027004,0.5400459954004599,0.9994302520775813
NTN5,0.07001500150015004,0.547945205479452,0.9994302520775813
MINDY3,0.07000300030003004,0.5605439456054394,0.9994302520775813
GREB1,0.06997899789978997,0.5296470352964704,0.9994302520775813
ZSWIM4,0.06991899189918999,0.5632436756324367,0.9994302520775813
EXTL3,0.06984698469846985,0.5826417358264173,0.9994302520775813
CBLN1,0.06981098109810985,0.5542445755424458,0.9994302520775813
FKBP7,0.06976297629762977,0.5425457454254574,0.9994302520775813
SLC50A1,0.06973897389738974,0.5466453354664533,0.9994302520775813
ST3GAL2,0.06961896189618966,0.5692430756924307,0.9994302520775813
MYSM1,0.06960696069606961,0.51994800519948,0.9994302520775813
SULT4A1,0.0695589558955896,0.5030496950304969,0.9994302520775813
SNRNP35,0.06954695469546956,0.5807419258074192,0.9994302520775813
NEFL,0.06946294629462946,0.5578442155784421,0.9994302520775813
CDC27,0.06936693669366936,0.5575442455754425,0.9994302520775813
BECN1,0.06931893189318933,0.5646435356464353,0.9994302520775813
TTC30B,0.06930693069306931,0.5478452154784521,0.9994302520775813
SNCG,0.06930693069306929,0.561943805619438,0.9994302520775813
SOAT1,0.0692949294929493,0.5805419458054195,0.9994302520775813
BSDC1,0.06927092709270925,0.5821417858214178,0.9994302520775813
ITPKC,0.06913891389138913,0.5624437556244376,0.9994302520775813
TUBE1,0.06912691269126917,0.5654434556544345,0.9994302520775813
MATK,0.06911491149114915,0.5647435256474352,0.9994302520775813
ADNP2,0.06909090909090909,0.5723427657234277,0.9994302520775813
CDIPT,0.06893489348934892,0.5394460553944606,0.9994302520775813
TBRG4,0.06889888988898889,0.5276472352764724,0.9994302520775813
ASB6,0.0688628862886289,0.5612438756124387,0.9994302520775813
GPATCH4,0.06886288628862887,0.5622437756224378,0.9994302520775813
SLC8A1,0.06881488148814882,0.5715428457154285,0.9994302520775813
CCNL2,0.06876687668766882,0.5615438456154385,0.9994302520775813
GRSF1,0.06869486948694867,0.5582441755824418,0.9994302520775813
SNTA1,0.06868286828682868,0.5405459454054594,0.9994302520775813
KCNA3,0.06864686468646866,0.57994200579942,0.9994302520775813
CENPP,0.06862286228622862,0.5705429457054294,0.9994302520775813
ANKRD42,0.06858685868586857,0.5646435356464353,0.9994302520775813
LOC554206,0.0685748574857486,0.5553444655534446,0.9994302520775813
TRMU,0.06857485748574858,0.5687431256874312,0.9994302520775813
MYH7B,0.0684908490849085,0.6060393960603939,0.9994302520775813
ATG5,0.06846684668466851,0.5500449955004499,0.9994302520775813
EHMT2,0.0683948394839484,0.6007399260073992,0.9994302520775813
DBP,0.06837083708370839,0.5601439856014399,0.9994302520775813
CENPJ,0.06835883588358838,0.5949405059494051,0.9994302520775813
TNFRSF21,0.06833483348334837,0.5607439256074392,0.9994302520775813
CHCHD7,0.06831083108310831,0.53004699530047,0.9994302520775813
NBPF1,0.06826282628262825,0.5636436356364364,0.9994302520775813
RICTOR,0.0682028202820282,0.5603439656034397,0.9994302520775813
C11orf58,0.06819081908190819,0.5761423857614238,0.9994302520775813
RRN3P3,0.0680828082808281,0.5847415258474152,0.9994302520775813
TNFAIP1,0.06808280828082808,0.536046395360464,0.9994302520775813
DDN,0.06805880588058806,0.557044295570443,0.9994302520775813
PPP1R3B,0.06804680468046806,0.5882411758824118,0.9994302520775813
LINC01485,0.06799879987998804,0.5781421857814218,0.9994302520775813
IPW,0.06793879387938795,0.6036396360363964,0.9994302520775813
FBXO9,0.06792679267926793,0.5966403359664033,0.9994302520775813
PBX3,0.06790279027902793,0.5782421757824218,0.9994302520775813
