name,tail,n_in_set,n_overlap,observed,null_mean,null_sd,z,p,n_draws,cell,target,primary
pericyte_mural,positive,5,3,0.0,0.04993333333333333,0.1241683266108283,-0.4021422748962038,1.0,10000,06e6e50bf955,discordance_extraction,False
pericyte_mural,negative,5,3,0.0,0.03886666666666666,0.11055639083994898,-0.3515551328274945,1.0,10000,06e6e50bf955,discordance_extraction,False
astrocyte,positive,4,3,0.0,0.04153333333333333,0.1153135050392817,-0.360177529242433,1.0,10000,06e6e50bf955,discordance_extraction,False
astrocyte,negative,4,3,0.0,0.0443,0.11946063507839447,-0.3708334546432698,1.0,10000,06e6e50bf955,discordance_extraction,False
glucose_lactate_transport,positive,5,3,0.0,0.04923333333333333,0.12547009825275326,-0.3923909681982972,1.0,10000,06e6e50bf955,discordance_extraction,False
glucose_lactate_transport,negative,5,3,0.0,0.05453333333333332,0.13082432665389282,-0.4168439825232659,1.0,10000,06e6e50bf955,discordance_extraction,False
glycolytic_enzymes,positive,6,5,0.0,0.03930000000000001,0.08687640646343518,-0.45236677712424395,1.0,10000,06e6e50bf955,discordance_extraction,False
glycolytic_enzymes,negative,6,5,0.0,0.03342,0.07949278961012753,-0.420415488799782,1.0,10000,06e6e50bf955,discordance_extraction,False
interneuron_subclass,positive,4,4,0.0,0.06,0.11710038428630369,-0.5123808975152759,1.0,10000,06e6e50bf955,discordance_extraction,False
interneuron_subclass,negative,4,4,0.0,0.05525,0.11417065078206395,-0.4839247181437604,1.0,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.048832323232323234,0.021424089170273712,-0.864881245686871,0.8705129487051295,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.04792727272727273,0.021309236467328633,0.12096997382942512,0.5143485651434857,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.05,0.04325500000000001,0.01986139408500823,0.33960355306031875,0.4410558944105589,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.05,0.04199700000000001,0.019706394672795936,0.40611182983399235,0.41235876412358763,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.0561642857142857,0.062008570424760226,-0.9057503717560165,1.0,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05725714285714285,0.062164915625245384,-0.9210523698336771,1.0,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_HYPOXIA,positive,200,101,0.0594059405940594,0.05177524752475249,0.02183998070916565,0.34939101691168245,0.4283571642835716,10000,06e6e50bf955,discordance_extraction,False
HALLMARK_HYPOXIA,negative,200,101,0.0297029702970297,0.05071485148514852,0.02190439869272816,-0.95925396003198,0.8916108389161084,10000,06e6e50bf955,discordance_extraction,False
endothelial,positive,6,5,0.0,0.04122000000000001,0.08904443609793933,-0.46291494231781566,1.0,10000,06e6e50bf955,discordance_overshoot,False
endothelial,negative,6,5,0.0,0.04704,0.09467438090634658,-0.4968609200257958,1.0,10000,06e6e50bf955,discordance_overshoot,False
pericyte_mural,positive,5,3,0.0,0.03796666666666666,0.10899887359254885,-0.3483216423739452,1.0,10000,06e6e50bf955,discordance_overshoot,False
pericyte_mural,negative,5,3,0.0,0.044033333333333334,0.11806287872711445,-0.3729650996831114,1.0,10000,06e6e50bf955,discordance_overshoot,False
astrocyte,positive,4,3,0.0,0.03916666666666666,0.11219712315582982,-0.3490879762778618,1.0,10000,06e6e50bf955,discordance_overshoot,False
astrocyte,negative,4,3,0.0,0.0432,0.11794718215276605,-0.36626563866567874,1.0,10000,06e6e50bf955,discordance_overshoot,False
glucose_lactate_transport,positive,5,3,0.0,0.053066666666666665,0.12920928759187553,-0.4107031905808868,1.0,10000,06e6e50bf955,discordance_overshoot,False
glucose_lactate_transport,negative,5,3,0.0,0.0497,0.12475272876107091,-0.3983880793115676,1.0,10000,06e6e50bf955,discordance_overshoot,False
glycolytic_enzymes,positive,6,5,0.0,0.0367,0.08314511410780552,-0.44139695271107543,1.0,10000,06e6e50bf955,discordance_overshoot,False
glycolytic_enzymes,negative,6,5,0.0,0.04252,0.08953239413754108,-0.47491190657406196,1.0,10000,06e6e50bf955,discordance_overshoot,False
interneuron_subclass,positive,4,4,0.25,0.066825,0.12360489219687058,1.4819397253973545,0.24397560243975602,10000,06e6e50bf955,discordance_overshoot,False
interneuron_subclass,negative,4,4,0.0,0.0527,0.11168128760002724,-0.47187851369280903,1.0,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.020202020202020204,0.0482050505050505,0.021326896579255857,-1.3130382190847285,0.9567043295670433,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.04040404040404041,0.04805757575757576,0.02145362928192783,-0.3567478142256591,0.7033296670332967,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.05,0.042230000000000004,0.01959303702849561,0.3965694541739247,0.42075792420757924,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.02,0.045972000000000006,0.02061492701903162,-1.2598637858879032,0.951004899510049,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.0594642857142857,0.06352099725159181,-0.9361358965880459,1.0,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05458571428571428,0.060978348449198236,-0.8951655083146483,1.0,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_HYPOXIA,positive,200,101,0.0297029702970297,0.051420792079207925,0.021622859640061998,-1.0043917476086412,0.8993100689931007,10000,06e6e50bf955,discordance_overshoot,False
HALLMARK_HYPOXIA,negative,200,101,0.0594059405940594,0.05155643564356436,0.02218941584343745,0.3537499592544049,0.42315768423157685,10000,06e6e50bf955,discordance_overshoot,False
endothelial,positive,6,5,0.0,0.046200000000000005,0.09364592890243548,-0.4933476611474828,1.0,10000,06e6e50bf955,coupling_angle,False
endothelial,negative,6,5,0.0,0.055279999999999996,0.10135147556893288,-0.5454286648486141,1.0,10000,06e6e50bf955,coupling_angle,False
pericyte_mural,positive,5,3,0.0,0.0424,0.11519074036860195,-0.36808514177722185,1.0,10000,06e6e50bf955,coupling_angle,False
pericyte_mural,negative,5,3,0.0,0.051666666666666666,0.12752995290867508,-0.40513358225471513,1.0,10000,06e6e50bf955,coupling_angle,False
astrocyte,positive,4,3,0.0,0.0539,0.1306195110489496,-0.4126489187346675,1.0,10000,06e6e50bf955,coupling_angle,False
astrocyte,negative,4,3,0.3333333333333333,0.056633333333333334,0.13500369953778632,2.0495734631520537,0.1586841315868413,10000,06e6e50bf955,coupling_angle,False
glucose_lactate_transport,positive,5,3,0.3333333333333333,0.05416666666666666,0.13118847764444355,2.127981600817751,0.15348465153484653,10000,06e6e50bf955,coupling_angle,False
glucose_lactate_transport,negative,5,3,0.0,0.0589,0.13567817723487363,-0.4341155018469751,1.0,10000,06e6e50bf955,coupling_angle,False
glycolytic_enzymes,positive,6,5,0.0,0.047760000000000004,0.09515767126196394,-0.5019038335702783,1.0,10000,06e6e50bf955,coupling_angle,False
glycolytic_enzymes,negative,6,5,0.0,0.055080000000000004,0.10130248565558499,-0.5437181491011455,1.0,10000,06e6e50bf955,coupling_angle,False
interneuron_subclass,positive,4,4,0.0,0.048,0.10657626377388166,-0.4503817107141189,1.0,10000,06e6e50bf955,coupling_angle,False
interneuron_subclass,negative,4,4,0.5,0.040075,0.09753329880097361,4.715568996989661,0.0086991300869913,10000,06e6e50bf955,coupling_angle,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.05045959595959596,0.02207545599927117,-0.9130758457370545,0.882011798820118,10000,06e6e50bf955,coupling_angle,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.020202020202020204,0.051693939393939396,0.02200362342738787,-1.4312151494431258,0.9697030296970303,10000,06e6e50bf955,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.01,0.04875800000000002,0.021048454480080005,-1.841370350335228,0.9933006699330067,10000,06e6e50bf955,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.04,0.053813000000000014,0.022412296424061503,-0.6163134619784247,0.7949205079492051,10000,06e6e50bf955,coupling_angle,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.14285714285714285,0.051849999999999986,0.05955486194789349,1.52812280778634,0.16228377162283772,10000,06e6e50bf955,coupling_angle,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.21428571428571427,0.04972857142857142,0.058296635881515846,2.82275538491783,0.029997000299970003,10000,06e6e50bf955,coupling_angle,False
HALLMARK_HYPOXIA,positive,200,101,0.0594059405940594,0.04974158415841585,0.021356159749798098,0.4525325034494988,0.38836116388361164,10000,06e6e50bf955,coupling_angle,False
HALLMARK_HYPOXIA,negative,200,101,0.009900990099009901,0.04848415841584159,0.021419735230560597,-1.80129062761631,0.9929007099290071,10000,06e6e50bf955,coupling_angle,False
endothelial,positive,6,5,0.0,0.051000000000000004,0.09886859966642594,-0.5158361721726571,1.0,10000,06e6e50bf955,baseline_oef,False
endothelial,negative,6,5,0.0,0.0506,0.09826311617285502,-0.5149439786846303,1.0,10000,06e6e50bf955,baseline_oef,False
pericyte_mural,positive,5,3,0.0,0.04909999999999999,0.12301883776253311,-0.39912586472958855,1.0,10000,06e6e50bf955,baseline_oef,False
pericyte_mural,negative,5,3,1.0,0.046966666666666664,0.1216767986648783,7.832498420328871,0.00029997000299970003,10000,06e6e50bf955,baseline_oef,False
astrocyte,positive,4,3,0.0,0.05776666666666666,0.13518181583827513,-0.42732571913204553,1.0,10000,06e6e50bf955,baseline_oef,False
astrocyte,negative,4,3,0.0,0.049466666666666666,0.12639331909207507,-0.3913708969904585,1.0,10000,06e6e50bf955,baseline_oef,False
glucose_lactate_transport,positive,5,3,0.0,0.06046666666666666,0.13787838441499412,-0.4385507338457832,1.0,10000,06e6e50bf955,baseline_oef,False
glucose_lactate_transport,negative,5,3,0.0,0.056533333333333324,0.13343156381539648,-0.42368785703169604,1.0,10000,06e6e50bf955,baseline_oef,False
glycolytic_enzymes,positive,6,5,0.0,0.04738,0.09456815320180467,-0.5010143308910027,1.0,10000,06e6e50bf955,baseline_oef,False
glycolytic_enzymes,negative,6,5,0.2,0.04358000000000001,0.0907787618333716,1.7230902563654238,0.20067993200679932,10000,06e6e50bf955,baseline_oef,False
interneuron_subclass,positive,4,4,0.0,0.04265,0.10027949690739378,-0.4253112681586992,1.0,10000,06e6e50bf955,baseline_oef,False
interneuron_subclass,negative,4,4,0.0,0.047675,0.10592848707972753,-0.4500677892634982,1.0,10000,06e6e50bf955,baseline_oef,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.04040404040404041,0.05121414141414142,0.022146961536874173,-0.4881076346343243,0.7533246675332467,10000,06e6e50bf955,baseline_oef,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.0707070707070707,0.05026565656565657,0.021872216828500945,0.9345835541817427,0.2308769123087691,10000,06e6e50bf955,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.0,0.04948900000000001,0.021244502324130825,-2.3294967914493028,1.0,10000,06e6e50bf955,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.12,0.04797900000000001,0.021188807399190736,3.399011499002567,0.0024997500249975004,10000,06e6e50bf955,baseline_oef,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.04864999999999999,0.05717868475049,-0.8508415367071395,1.0,10000,06e6e50bf955,baseline_oef,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.42857142857142855,0.05389285714285713,0.060946185278489745,6.147695212038315,9.999000099990002e-05,10000,06e6e50bf955,baseline_oef,False
HALLMARK_HYPOXIA,positive,200,101,0.009900990099009901,0.048808910891089116,0.021304754181410323,-1.8262553259604708,0.9955004499550045,10000,06e6e50bf955,baseline_oef,False
HALLMARK_HYPOXIA,negative,200,101,0.07920792079207921,0.050798019801980204,0.021973381424495193,1.2929234896195172,0.14488551144885511,10000,06e6e50bf955,baseline_oef,False
endothelial,positive,6,5,0.0,0.01902,0.061010159809657925,-0.31175135517329244,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
endothelial,negative,6,5,0.0,0.00574,0.033511973979459944,-0.17128206185401504,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
pericyte_mural,positive,5,3,0.0,0.023033333333333333,0.08480381935843323,-0.2716072637716972,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
pericyte_mural,negative,5,3,0.0,0.008366666666666666,0.05256740646277141,-0.15916072771427284,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
astrocyte,positive,4,3,0.0,0.020499999999999997,0.08104713991800629,-0.25293921563104416,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
astrocyte,negative,4,3,0.0,0.005033333333333333,0.04065025625175483,-0.12382045766602147,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
glucose_lactate_transport,positive,5,3,0.0,0.0452,0.11898302399922434,-0.3798861256064114,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
glucose_lactate_transport,negative,5,3,0.0,0.049133333333333334,0.1196630640126221,-0.4105973195551029,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
glycolytic_enzymes,positive,6,5,0.0,0.023440000000000003,0.06586779486213275,-0.3558643499309798,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
glycolytic_enzymes,negative,6,5,0.0,0.0288,0.07101098506569249,-0.4055710531737734,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
interneuron_subclass,positive,4,4,0.25,0.144975,0.1718676798441173,0.6110805713747745,0.47225277472252775,10000,06e6e50bf955,macaque_vascular_CONTROL,False
interneuron_subclass,negative,4,4,0.0,0.2169,0.19619350142142836,-1.105541205129387,1.0,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.020202020202020204,0.0472020202020202,0.02055020901852412,-1.3138552496308913,0.9578042195780422,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.04816464646464647,0.01956056135843437,0.1196491244559741,0.536046395360464,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.01,0.032037,0.01692337528390835,-1.3021634059580278,0.9658034196580342,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.02,0.026731,0.014632964122145589,-0.4599888268579349,0.7828217178282172,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.07142857142857142,0.05999999999999999,0.06217979197948675,0.1837988044788208,0.5865413458654135,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.07142857142857142,0.05369999999999999,0.056847305322671,0.3118630043753576,0.5618438156184381,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_HYPOXIA,positive,200,101,0.04950495049504951,0.05423069306930694,0.02141564866732662,-0.22066772983007477,0.6526347365263474,10000,06e6e50bf955,macaque_vascular_CONTROL,False
HALLMARK_HYPOXIA,negative,200,101,0.019801980198019802,0.053266336633663376,0.02029721320854018,-1.6487168012583737,0.9827017298270173,10000,06e6e50bf955,macaque_vascular_CONTROL,False
endothelial,positive,6,5,0.0,0.04848000000000001,0.09654889745615948,-0.5021289862166847,1.0,10000,b4247684abf1,discordance_extraction,False
endothelial,negative,6,5,0.0,0.04341999999999999,0.09155710567727662,-0.47423954349374237,1.0,10000,b4247684abf1,discordance_extraction,False
pericyte_mural,positive,5,3,0.0,0.05493333333333333,0.12988925197173853,-0.42292439520158137,1.0,10000,b4247684abf1,discordance_extraction,False
pericyte_mural,negative,5,3,0.0,0.04233333333333333,0.11550420867752924,-0.3665090113860852,1.0,10000,b4247684abf1,discordance_extraction,False
astrocyte,positive,4,3,0.0,0.03903333333333332,0.11194621228270495,-0.34867935714305315,1.0,10000,b4247684abf1,discordance_extraction,False
astrocyte,negative,4,3,0.0,0.0482,0.12511809532508789,-0.3852360433937587,1.0,10000,b4247684abf1,discordance_extraction,False
glucose_lactate_transport,positive,5,3,0.0,0.047833333333333325,0.12360679143513467,-0.3869798154127712,1.0,10000,b4247684abf1,discordance_extraction,False
glucose_lactate_transport,negative,5,3,0.0,0.05573333333333333,0.13226411287857168,-0.42137910367644993,1.0,10000,b4247684abf1,discordance_extraction,False
glycolytic_enzymes,positive,6,5,0.0,0.0442,0.09203455872660009,-0.48025438065391834,1.0,10000,b4247684abf1,discordance_extraction,False
glycolytic_enzymes,negative,6,5,0.0,0.03652,0.08320029807638912,-0.4389407351217624,1.0,10000,b4247684abf1,discordance_extraction,False
interneuron_subclass,positive,4,4,0.0,0.046725,0.10487146597144527,-0.44554540710551743,1.0,10000,b4247684abf1,discordance_extraction,False
interneuron_subclass,negative,4,4,0.0,0.05015,0.10907555867379273,-0.45977302898792666,1.0,10000,b4247684abf1,discordance_extraction,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.020202020202020204,0.04931717171717172,0.02165240575153484,-1.3446612745601108,0.9605039496050395,10000,b4247684abf1,discordance_extraction,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.04040404040404041,0.04824141414141414,0.02148567998561936,-0.36477196638036996,0.7076292370762923,10000,b4247684abf1,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.03,0.045860000000000005,0.02043331593256464,-0.7761833689814326,0.8466153384661533,10000,b4247684abf1,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.03,0.04428800000000001,0.020213190149009137,-0.7068651655018648,0.8307169283071693,10000,b4247684abf1,discordance_extraction,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.05319999999999999,0.06046051840428004,-0.8799130639977101,1.0,10000,b4247684abf1,discordance_extraction,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.058599999999999985,0.0630250938038143,-0.929788382107152,1.0,10000,b4247684abf1,discordance_extraction,False
HALLMARK_HYPOXIA,positive,200,101,0.04950495049504951,0.05208019801980198,0.021777335172670262,-0.1182535652013251,0.6133386661333866,10000,b4247684abf1,discordance_extraction,False
HALLMARK_HYPOXIA,negative,200,101,0.039603960396039604,0.04986930693069308,0.021807918544510287,-0.4707164745549535,0.7454254574542546,10000,b4247684abf1,discordance_extraction,False
endothelial,positive,6,5,0.0,0.04088000000000001,0.08863873645308806,-0.46119791003153227,1.0,10000,b4247684abf1,discordance_overshoot,False
endothelial,negative,6,5,0.0,0.047,0.09452512893405648,-0.4972222786682321,1.0,10000,b4247684abf1,discordance_overshoot,False
pericyte_mural,positive,5,3,0.0,0.040966666666666665,0.11283990133518078,-0.3630512450110964,1.0,10000,b4247684abf1,discordance_overshoot,False
pericyte_mural,negative,5,3,0.0,0.0446,0.11855498489917848,-0.37619674987035534,1.0,10000,b4247684abf1,discordance_overshoot,False
astrocyte,positive,4,3,0.3333333333333333,0.04396666666666666,0.11818177618491874,2.448488049577926,0.12658734126587343,10000,b4247684abf1,discordance_overshoot,False
astrocyte,negative,4,3,0.0,0.0421,0.11678484966429127,-0.36049196553337437,1.0,10000,b4247684abf1,discordance_overshoot,False
glucose_lactate_transport,positive,5,3,0.0,0.05443333333333333,0.13082350706199555,-0.4160822053756599,1.0,10000,b4247684abf1,discordance_overshoot,False
glucose_lactate_transport,negative,5,3,0.0,0.049166666666666664,0.12487493743742177,-0.3937272576517239,1.0,10000,b4247684abf1,discordance_overshoot,False
glycolytic_enzymes,positive,6,5,0.0,0.0359,0.08282022699799851,-0.4334689882082499,1.0,10000,b4247684abf1,discordance_overshoot,False
glycolytic_enzymes,negative,6,5,0.0,0.04208,0.0888440971590122,-0.47363866982277586,1.0,10000,b4247684abf1,discordance_overshoot,False
interneuron_subclass,positive,4,4,0.25,0.054825,0.11247430539905548,1.7352852218782318,0.203979602039796,10000,b4247684abf1,discordance_overshoot,False
interneuron_subclass,negative,4,4,0.0,0.045875,0.10429158343318026,-0.4398725044710071,1.0,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.04040404040404041,0.04908383838383838,0.02166779331204657,-0.40058523056763223,0.7248275172482752,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.030303030303030304,0.04839292929292929,0.02142409047993781,-0.84437185358412,0.8648135186481352,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.08,0.04332700000000001,0.019787396771682727,1.8533514248060083,0.06029397060293971,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.01,0.046160000000000014,0.020641569707752366,-1.751804756709921,0.9914008599140086,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.059842857142857135,0.0635630476016385,-0.9414724340768477,1.0,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05427142857142857,0.06041117446300808,-0.8983673807676243,1.0,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_HYPOXIA,positive,200,101,0.0594059405940594,0.051774257425742584,0.021779179271501983,0.3504118806856447,0.42815718428157185,10000,b4247684abf1,discordance_overshoot,False
HALLMARK_HYPOXIA,negative,200,101,0.039603960396039604,0.052549504950495055,0.022299754836721072,-0.5805240752305484,0.7822217778222178,10000,b4247684abf1,discordance_overshoot,False
endothelial,positive,6,5,0.0,0.042980000000000004,0.09044733052998302,-0.47519368176103616,1.0,10000,b4247684abf1,coupling_angle,False
endothelial,negative,6,5,0.0,0.0613,0.10672539529090534,-0.5743712621809677,1.0,10000,b4247684abf1,coupling_angle,False
pericyte_mural,positive,5,3,0.0,0.049166666666666664,0.1232629303562105,-0.3988763412047947,1.0,10000,b4247684abf1,coupling_angle,False
pericyte_mural,negative,5,3,0.0,0.05266666666666666,0.12868393666482056,-0.4092714913116627,1.0,10000,b4247684abf1,coupling_angle,False
astrocyte,positive,4,3,0.0,0.05566666666666666,0.132543913058612,-0.4199865944960476,1.0,10000,b4247684abf1,coupling_angle,False
astrocyte,negative,4,3,0.0,0.061633333333333325,0.1405987158152196,-0.4383634158816521,1.0,10000,b4247684abf1,coupling_angle,False
glucose_lactate_transport,positive,5,3,0.0,0.0577,0.13504583172636858,-0.4272623542865981,1.0,10000,b4247684abf1,coupling_angle,False
glucose_lactate_transport,negative,5,3,0.0,0.059433333333333324,0.13528123381394117,-0.4393316918965632,1.0,10000,b4247684abf1,coupling_angle,False
glycolytic_enzymes,positive,6,5,0.0,0.052239999999999995,0.09959408817796364,-0.5245291257313676,1.0,10000,b4247684abf1,coupling_angle,False
glycolytic_enzymes,negative,6,5,0.0,0.05976,0.10448321587700103,-0.5719578929342128,1.0,10000,b4247684abf1,coupling_angle,False
interneuron_subclass,positive,4,4,0.0,0.04175,0.09940793479395899,-0.4199865944960477,1.0,10000,b4247684abf1,coupling_angle,False
interneuron_subclass,negative,4,4,0.0,0.0344,0.09009239701550847,-0.38183022252231114,1.0,10000,b4247684abf1,coupling_angle,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.050505050505050504,0.0518060606060606,0.022277274690957184,-0.05840077473831222,0.5843415658434157,10000,b4247684abf1,coupling_angle,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.04040404040404041,0.05288383838383838,0.022188771310925306,-0.562437541264539,0.7758224177582241,10000,b4247684abf1,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.01,0.04986300000000001,0.021283120800296183,-1.8729865969395458,0.9945005499450055,10000,b4247684abf1,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.04,0.05708600000000001,0.02302017819218609,-0.7422184075794704,0.8313168683131686,10000,b4247684abf1,coupling_angle,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.14285714285714285,0.049821428571428565,0.05840541586223674,1.5929295753181767,0.1536846315368463,10000,b4247684abf1,coupling_angle,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.07142857142857142,0.04785714285714284,0.05711159859325906,0.4127257711572924,0.49535046495350465,10000,b4247684abf1,coupling_angle,False
HALLMARK_HYPOXIA,positive,200,101,0.0297029702970297,0.04961584158415842,0.021343178707159634,-0.9329852671124794,0.8851114888511149,10000,b4247684abf1,coupling_angle,False
HALLMARK_HYPOXIA,negative,200,101,0.04950495049504951,0.04829405940594061,0.021230047137965734,0.057036665120891825,0.5437456254374563,10000,b4247684abf1,coupling_angle,False
endothelial,positive,6,5,0.0,0.050980000000000004,0.09873722499645207,-0.5163199593854483,1.0,10000,b4247684abf1,baseline_oef,False
endothelial,negative,6,5,0.0,0.05036,0.0978563763890734,-0.5146317680901087,1.0,10000,b4247684abf1,baseline_oef,False
pericyte_mural,positive,5,3,0.0,0.052433333333333325,0.12682302191987416,-0.41343702854250164,1.0,10000,b4247684abf1,baseline_oef,False
pericyte_mural,negative,5,3,1.0,0.048666666666666664,0.12350618518024827,7.702718142779099,0.00029997000299970003,10000,b4247684abf1,baseline_oef,False
astrocyte,positive,4,3,0.0,0.0598,0.13728139794678018,-0.4356016247968471,1.0,10000,b4247684abf1,baseline_oef,False
astrocyte,negative,4,3,0.0,0.04876666666666666,0.12520929589202942,-0.3894811988138578,1.0,10000,b4247684abf1,baseline_oef,False
glucose_lactate_transport,positive,5,3,0.0,0.057033333333333325,0.13433986336485862,-0.42454511940684636,1.0,10000,b4247684abf1,baseline_oef,False
glucose_lactate_transport,negative,5,3,0.0,0.054833333333333324,0.13091122946485528,-0.4188588981822526,1.0,10000,b4247684abf1,baseline_oef,False
glycolytic_enzymes,positive,6,5,0.2,0.04798,0.0955296791578408,1.5913379102720733,0.2176782321767823,10000,b4247684abf1,baseline_oef,False
glycolytic_enzymes,negative,6,5,0.2,0.0412,0.0884452372940454,1.79546129173754,0.19058094190580943,10000,b4247684abf1,baseline_oef,False
interneuron_subclass,positive,4,4,0.0,0.040075,0.09746919705732678,-0.4111555364145431,1.0,10000,b4247684abf1,baseline_oef,False
interneuron_subclass,negative,4,4,0.0,0.047075,0.10566548336613994,-0.4455097208695965,1.0,10000,b4247684abf1,baseline_oef,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.05136666666666667,0.02221217383009923,-0.9482924330032703,0.8889111088891111,10000,b4247684abf1,baseline_oef,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.1111111111111111,0.05044141414141415,0.021927941999714023,2.7667756951604576,0.012098790120987902,10000,b4247684abf1,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.0,0.04978100000000001,0.021215608381566622,-2.346432829296222,1.0,10000,b4247684abf1,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.1,0.047361,0.020995849089760578,2.5071146098907433,0.0188981101889811,10000,b4247684abf1,baseline_oef,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.04582142857142856,0.05561244125597239,-0.8239420449198076,1.0,10000,b4247684abf1,baseline_oef,False
