gene,rho,p_spin,p_fdr
CAB39,0.1916290406639791,0.12118788121187882,0.46762184948507163
ZNF638,0.19144849700403557,0.09059094090590941,0.4299691786074792
LRR1,0.19105130095216002,0.15648435156484353,0.5164051952500365
RWDD1,0.19095501100019024,0.1446855314468553,0.4996175146318027
EIF2A,0.19087677541421472,0.15248475152484753,0.5112372656230667
SLAMF8,0.19082261231623165,0.09359064093590641,0.43480055608896945
LRRC75A,0.19074437673025615,0.07479252074792521,0.4066147602107259
NUP107,0.1906420686562882,0.12908709129087093,0.4751569468772893
GBE1,0.19063003241229198,0.12008799120087991,0.46737441933127843
BCAT1,0.1905457787043184,0.11118888111188881,0.45742927042052867
LINC01128,0.19049763372833345,0.13808619138086192,0.4906249069395978
ZFAS1,0.19046754311834294,0.1431856814318568,0.4996175146318027
ATP5F1B,0.19040134377636364,0.10068993100689931,0.4433940647267076
LRRC49,0.19034718067838058,0.16398360163983602,0.524351066352306
SPAG5,0.18997405711449744,0.10158984101589841,0.4447335768133563
CLDN4,0.18988980340652387,0.101989801019898,0.44503058226600545
LHFPL6,0.1898416584305389,0.16328367163283672,0.523203444066621
PALB2,0.18982962218654265,0.1536846315368463,0.5119039550669335
GABRG2,0.1897453684785691,0.07899210078992101,0.4098361361710397
USP1,0.1897152778685785,0.22527747225277472,0.5739958829050782
FGF12,0.18961898791660864,0.13788621137886212,0.49059607026310353
NEGR1,0.18952871608663693,0.21787821217878212,0.5704244933868388
CSTF2T,0.1895166798426407,0.0760923907609239,0.4068835498721596
NEXN,0.18946853486665574,0.1882811718828117,0.5495396868522954
GIT2,0.18938428115868217,0.1531846815318468,0.5116822085718417
PHKA2,0.1893541905486916,0.17578242175782421,0.5350900624223291
HOXD9,0.1893301180606991,0.10868913108689131,0.4537908362507958
ARPP21,0.18913152003476136,0.16378362163783622,0.5241485863929252
MOGAT1,0.1890171757167971,0.1561843815618438,0.5164051952500365
OLFML2A,0.1890051394728009,0.12758724127587243,0.4734986588423887
KCNIP3,0.18899310322880475,0.13308669133086692,0.48228398858227384
KBTBD12,0.18878246895887063,0.13088691130886912,0.4772022322482581
MASP2,0.1887644145928763,0.15158484151584842,0.5095562310552467
TDP2,0.18872228773888952,0.136986301369863,0.4889818137776729
PDE12,0.1885597984449404,0.07169283071692831,0.40140140504899946
CPEB3,0.18846350849297056,0.09619038096190381,0.43868990033220223
MFAP3,0.18837323666299882,0.14558544145585442,0.4998000647162475
GSTT1,0.1882107473690497,0.15178482151784822,0.5097816838281146
MRGPRF,0.18812047553907796,0.19088091190880913,0.5529635480560705
IFFO2,0.18791585939114208,0.1341865813418658,0.4832606880157055
FOXN3,0.18786169629315905,0.16268373162683733,0.5230142117642568
PCP4,0.1877172613652043,0.18388161183881613,0.5450370341636626
ARL4C,0.1877112432432062,0.1653834616538346,0.5253236167066523
HAR1A,0.1876029170472401,0.10068993100689931,0.4433940647267076
HERC2P9,0.18747051836328155,0.11688831116888311,0.46290667784021805
SALL2,0.18736821028931366,0.11698830116988301,0.463063600760667
IL10RA,0.18733210155732494,0.13018698130186981,0.4766894193635529
NDUFA7,0.18732006531332873,0.20527947205279473,0.5615560108877052
KCNH6,0.18729599282533627,0.15348465153484653,0.5116822085718417
SPECC1L,0.1872478478493513,0.1456854314568543,0.4998000647162475
ZNF507,0.1872418297273532,0.08249175082491751,0.4127434813521905
NIPAL3,0.18722979348335697,0.1660833916608339,0.5256700030161728
SRSF8,0.1871154491653928,0.1434856514348565,0.4996175146318027
PRR22,0.18686870616347007,0.1491850814918508,0.5056998498117489
PARM1,0.186862688041472,0.1608839116088391,0.5216147446962827
KDM5A,0.18676639808950213,0.0751924807519248,0.4068835498721596
ANGEL2,0.1867122349915191,0.15258474152584742,0.5112372656230667
UNC5A,0.18660992691755113,0.09159084091590841,0.4325106801359176
POLDIP2,0.18656780006356438,0.10538946105389461,0.44931125987900933
PHYH,0.1864354013796058,0.1494850514948505,0.5060458208371572
DENND1B,0.18639327452561893,0.20677932206779323,0.5628829593974599
NFIB,0.1863631839156284,0.20877912208779123,0.563527320737314
ATXN7L1,0.1863511476716322,0.27647235276472354,0.6154438241608224
GOT1,0.1863030026956473,0.09819018098190181,0.44228824328371624
ATP6AP1,0.18630300269564729,0.11428857114288571,0.46021397860213975
KANK4,0.186236803353668,0.23687631236876314,0.5848336633990286
SLC25A34,0.18609236842571325,0.11328867113288671,0.45883706243947936
KLHDC2,0.186080332181717,0.12668733126687332,0.47267437653121847
ANKRD2,0.18606829593772078,0.08739126087391261,0.42489433616236866
PHIP,0.18594191537576035,0.10268973102689731,0.4450468512470787
SOAT1,0.1859178428877679,0.1685831416858314,0.5287004414848785
AUNIP,0.18585766166778678,0.0821917808219178,0.4127434813521905
CRABP1,0.1858335891797943,0.21707829217078292,0.5694964361293009
PRC1,0.18565906364184895,0.20277972202779723,0.5605912279774538
MAGED2,0.1855808280558735,0.098990100989901,0.4433940647267076
ANKRD20A12P,0.18557480993387535,0.11088891110888911,0.45659089485576404
LIN9,0.1855086105918961,0.20927907209279073,0.5636867141937492
IFT57,0.18546046561591112,0.11838816118388161,0.4661989653190738
LINC00665,0.18541232063992624,0.09879012098790121,0.4433940647267076
PCGF1,0.18541232063992621,0.2151784821517848,0.5682825531879802
RNF113A,0.18538223002993565,0.16568343165683433,0.5256700030161728
PEPD,0.18537621190793754,0.14308569143085692,0.4996175146318027
PJVK,0.1853641756639413,0.14328567143285673,0.4996175146318027
ACVR1C,0.1853641756639413,0.18038196180381963,0.5415694829734248
RPRM,0.18534010317594887,0.1456854314568543,0.4998000647162475
CUL3,0.18512946890601484,0.16528347165283472,0.5252234925637511
DCUN1D1,0.1847443090981355,0.12488751124887511,0.47132155668973214
TMX2,0.18474430909813544,0.08259174082591741,0.4127434813521905
ZNF287,0.1846841278781543,0.17548245175482452,0.5348136223326416
ZNF670,0.18455774731619387,0.1598840115988401,0.5215497974820513
RHOBTB1,0.18438322177824853,0.16978302169783022,0.5295075606075756
MOGAT2,0.18421471436230133,0.12868713128687131,0.47487657574300207
LAMB2P1,0.1839499169943843,0.17698230176982302,0.5365832149513039
PKD2,0.18387168140840876,0.15208479152084792,0.5103422728593283
NFIX,0.1837994639444314,0.12398760123987601,0.47075960059780375
NDUFB9,0.1837934458224333,0.17478252174782521,0.5343239831086474
APPBP2,0.18378140957843705,0.10028997100289971,0.4433940647267076
ATP6V0D1,0.18372122835845595,0.1222877712228777,0.4685661803450024
LINC01578,0.18366104713847473,0.15078492150784922,0.5082034854511034
IFITM10,0.1836369746504823,0.102989701029897,0.4460948597404517
DOT1L,0.18352864845451622,0.16228377162283772,0.5228386443170047
NR4A2,0.18342634038054823,0.21157884211578842,0.5655126473415376
RABEP2,0.18341430413655205,0.16918308169183083,0.5294995592240042
RORA,0.18341430413655205,0.1616838316168383,0.5217823610991866
DFFB,0.18339624977055768,0.1999800019998,0.5605912279774538
EFL1,0.183360141038569,0.09069093090690931,0.4299691786074792
MRPS2,0.18326986920859725,0.08659134086591341,0.4228148795559655
VEGFC,0.18311339803664628,0.1334866513348665,0.4823660155150995
TBRG4,0.1831073799146482,0.0736926307369263,0.4043606368976836
SV2C,0.18310737991464818,0.14778522147785222,0.5038490817584909
GPAT3,0.18310136179265005,0.19638036196380362,0.5580413492846649
GTF2H2B,0.18305321681666512,0.15128487151284872,0.5092173099495667
IER3,0.18301710808467647,0.21237876212378762,0.5662695461423617
ERICH3,0.1829689631086915,0.1802819718028197,0.5415694829734248
PLK5,0.1829509087426972,0.12138786121387861,0.4679227554631471
CACNB1,0.18289072752271598,0.12318768123187682,0.4696683413169618
MBD2,0.18287267315672173,0.142985701429857,0.4996175146318027
PCBP2,0.18284860066872918,0.1116888311168883,0.45742927042052867
EIPR1,0.18280045569274433,0.1304869513048695,0.4770154413130116
RAB11FIP2,0.18275832883875753,0.12408759124087591,0.47075960059780375
SRRM4,0.1827162019847707,0.1307869213078692,0.4772022322482581
HNRNPR,0.18270416574077447,0.15348465153484653,0.5116822085718417
TMEM86B,0.18270416574077444,0.1608839116088391,0.5216147446962827
ZNF333,0.18269212949677827,0.16998300169983002,0.5295075606075756
ARAP3,0.18245742273885177,0.21197880211978803,0.5661871138791413
SLC7A1,0.1824453864948555,0.11578842115788421,0.4616491573295893
TXLNG,0.1823972415188706,0.10368963103689631,0.4467136806498722
SLC6A16,0.1823009515669008,0.1618838116188381,0.522208039919305
LOC284454,0.182258824712914,0.1586841315868413,0.5199769215731139
PLAGL2,0.18213846227295163,0.12668733126687332,0.47267437653121847
PDCL,0.18210837166296107,0.1414858514148585,0.4971772634921574
BCOR,0.18186764678303644,0.1650834916508349,0.5252234925637511
BCL7A,0.1817653387090685,0.22397760223977603,0.5721385903367705
WBP1L,0.18173524809907798,0.0643935606439356,0.3886331712468973
MPZL3,0.18148850509715525,0.2054794520547945,0.5615560108877052
TNFRSF12A,0.1814102695111797,0.20577942205779423,0.5615560108877052
FRAT1,0.18131397955920986,0.16768323167683233,0.5273874826539486
ZNF365,0.18128990707121745,0.15628437156284372,0.5164051952500365
URB2,0.18124778021723062,0.11428857114288571,0.46021397860213975
RBM3,0.18112139965527024,0.19518048195180482,0.5573683613416271
RERE,0.18099501909330978,0.09369063093690631,0.43480055608896945
MAP3K13,0.18082049355536445,0.21327867213278673,0.5670920949499504
NR3C1,0.1806760586274097,0.23647635236476353,0.5845988072800841
DNAJC16,0.18047746060147188,0.07089291070892911,0.40013706197344995
KCNC1,0.18047144247947378,0.16628337166283372,0.5256700030161728
SERTAD4,0.18038718877150017,0.21697830216978303,0.5694288593720169
WIPI1,0.1802367357215473,0.1381861813818618,0.49065366358831275
STARD5,0.1801585001355718,0.22967703229677033,0.5786050951555091
GRIN2A,0.1800682283056001,0.20707929207079293,0.5631000529865482
TPCN1,0.180014065207617,0.1126887311268873,0.45883706243947936
TMEM184C,0.17992379337764533,0.1255874412558744,0.47132155668973214
MPP7,0.17988768464565663,0.19508049195080493,0.5573683613416271
CLMP,0.17983352154767365,0.2196780321967803,0.5706570216666108
RNF5,0.1796710322537245,0.17668233176682333,0.5363395991227945
VWA8,0.1796289053997377,0.1434856514348565,0.4996175146318027
RANBP9,0.17960483291174528,0.09929007099290071,0.4433940647267076
RBMS1,0.1795566879357603,0.20997900209979,0.5645248500360047
GTPBP1,0.1795446516917641,0.1331866813318668,0.48228398858227384
NGEF,0.1794603979837905,0.16058394160583941,0.5216147446962827
GLRX2,0.17920161873787152,0.1207879212078792,0.46762184948507163
ZBTB38,0.1789608938579469,0.20287971202879712,0.5605912279774538
SRA1,0.17881044080799402,0.204979502049795,0.5615560108877052
GPR161,0.17874424146601475,0.21907809219078092,0.5706570216666108
ZNF25,0.17869007836803175,0.12788721127887212,0.47392405686967537
TMCC2,0.17852758907408256,0.17428257174282571,0.5341004207639891
ATG4D,0.1784794440980977,0.1371862813718628,0.4891421215518949
SLC25A27,0.1784312991221128,0.14438556144385561,0.4996175146318027
NSMAF,0.17843129912211278,0.23057694230576942,0.5789707772266963
KCTD8,0.17840120851212218,0.12588741125887412,0.47152457605801923
NCEH1,0.17834102729214105,0.13978602139786023,0.4939191939857144
DUSP8,0.1783289910481448,0.12438756124387561,0.4709659340087709
YPEL3,0.1782928823161561,0.13358664133586642,0.4823660155150995
ZADH2,0.17821464673018061,0.23307669233076692,0.5810631481538229
ASTN2,0.17817853799819197,0.24217578242175783,0.5882452551708776
SNHG14,0.17817853799819194,0.2318768123187681,0.5797676099404401
LINC01664,0.1781364111442052,0.13558644135586442,0.4857933636809136
ZNF407,0.17813039302220707,0.1463853614638536,0.5010808156132178
NOP53,0.17789568626428054,0.25847415258474155,0.6020295118546398
LINC01481,0.17788365002028433,0.1336866313368663,0.4823660155150995
AARD,0.1778776318982862,0.1192880711928807,0.4668498035692614
PTPN12,0.17786559565429,0.21837816218378162,0.5705650143432524
FNDC4,0.17778134194631634,0.1700829917008299,0.5295075606075756
CENPJ,0.17774523321432772,0.1730826917308269,0.5332198105490655
PTPRT,0.17764894326235783,0.1728827117288271,0.5332198105490655
CHN2,0.17763088889636353,0.2086791320867913,0.563527320737314
PCNA,0.17756468955438426,0.1346865313468653,0.48415200654255097
MAML1,0.17754663518838987,0.1807819218078192,0.5425579507776922
HSD17B12,0.17754061706639174,0.20487951204879512,0.5615560108877052
ZNF540,0.17741423650443133,0.268973102689731,0.6093661940205272
NT5M,0.17738414589444082,0.2121787821217878,0.5662695461423617
UMAD1,0.17724572908848413,0.1533846615338466,0.5116822085718417
JDP2,0.17724572908848413,0.19708029197080293,0.5581438904080072
DTX3,0.17703509481855007,0.14878512148785122,0.5050135694395163
ANKRD16,0.17680640618262172,0.15828417158284172,0.5195435584646664
DPY19L1P1,0.17680038806062362,0.21927807219278073,0.5706570216666108
CDKN2C,0.17675826120663676,0.1401859814018598,0.4944214544062835
DCAF13P3,0.17673418871864435,0.16948305169483052,0.5295075606075756
ZFHX2,0.17672215247464812,0.10718928107189281,0.4522821645228216
STAU2,0.1766679893766651,0.1700829917008299,0.5295075606075756
HEATR5B,0.17663188064467641,0.10878912108789121,0.4537908362507958
AP5B1,0.17655364505870091,0.11078892110788921,0.45642417498314614
CEP95,0.17651753632671224,0.22897710228977103,0.57728330320713
ANKRD10,0.17649948196071788,0.0725927407259274,0.40311519603979123
GOPC,0.17648142759472352,0.20777922207779223,0.563527320737314
SEZ6,0.1764693913507273,0.16398360163983602,0.524351066352306
RPSAP9,0.1764453188627348,0.16008399160083991,0.5215497974820513
STOX2,0.17638513764275368,0.1608839116088391,0.5216147446962827
NRIP3,0.17629486581278192,0.1337866213378662,0.4824998459251395
XKR6,0.17628884769078385,0.22647735226477353,0.5748867535483381
ESAM,0.1761985758608121,0.18748125187481252,0.5492121016905943
BACE2,0.17615644900682528,0.31426857314268575,0.6463148055167675
TRIM37,0.17607821342084984,0.14378562143785623,0.4996175146318027
LOXL2,0.1760782134208498,0.2648735126487351,0.6071122278453158
ACSL3,0.17582545229692897,0.20877912208779123,0.563527320737314
CYFIP1,0.17581943417493087,0.19858014198580143,0.5600398048430452
LINC-PINT,0.17574119858895534,0.13938606139386062,0.49341507935039447
TRMT9B,0.17565092675898364,0.24827517248275172,0.5920714330058604
PCDHB14,0.1755787092950063,0.24387561243875613,0.590148209153848
TTC21B,0.17556667305101,0.1840815918408159,0.5454190386291614
RANBP2,0.1755606549290119,0.10778922107789221,0.45331749719764863
LOC100294145,0.17542223812305527,0.24067593240675933,0.5869480310852163
CDON,0.1754102018790591,0.201979802019798,0.5605912279774538
MRS2,0.1752356763411137,0.24487551244875513,0.5908902346632277
MCTS1,0.1752296582191156,0.18958104189581043,0.5510258209606745
TBCEL,0.1749829152171929,0.26617338266173385,0.6078642507883776
SULT1A2,0.1748083896792475,0.11628837116288371,0.46172261655821994
POLG2,0.17471811784927582,0.1628837116288371,0.5230142117642568
FRMD5,0.1747000634832815,0.18218178182181782,0.5439163268139204
CD3EAP,0.17469404536128336,0.11788821117888211,0.46566450461030107
DOCK3,0.17467599099528902,0.10878912108789121,0.4537908362507958
TAP1,0.17466395475129276,0.13188681131886812,0.47925330631313945
CCNO,0.174621827897306,0.18698130186981302,0.5489221456729183
ZNF337,0.17446535672535501,0.1161883811618838,0.46172261655821994
SRFBP1,0.17445933860335683,0.18488151184881513,0.5463120483021036
PRKCA,0.1744412842373625,0.15528447155284472,0.5149966196635849
TTTY15,0.17427879494341342,0.18168183181681832,0.5433455484860871
TAS2R50,0.17427879494341342,0.22647735226477353,0.5748867535483381
CDK13,0.1741825049914436,0.22157784221577842,0.571978019150658
JMY,0.17411630564946434,0.1967803219678032,0.5580413492846649
DDX3Y,0.17409825128347,0.2521747825217478,0.5957600113102333
KCNC3,0.1738575264035453,0.20857914208579142,0.563527320737314
POU6F1,0.17377327269557175,0.20807919208079192,0.563527320737314
VCX2,0.17374920020757928,0.20317968203179682,0.5605912279774538
ARC,0.17366494649960565,0.25307469253074694,0.5973341435087262
DCP1B,0.17365892837760755,0.1730826917308269,0.5332198105490655
VPS13D,0.17361078340162267,0.11198880111988802,0.45792435681804955
HRK,0.17344829410767354,0.15958404159584041,0.521144820383862
ATP2B1,0.1733038591797188,0.19318068193180682,0.5556389242965467
TNRC6B,0.17323765983773953,0.14388561143885611,0.4996175146318027
FGR,0.17322562359374327,0.1528847115288471,0.5112374115683462
ABCA5,0.17316544237376214,0.1720827917208279,0.5322770545526092
ATF4,0.17315942425176406,0.19988001199880012,0.5605912279774538
IL7R,0.17309924303178287,0.15798420157984203,0.5190136232629414
PAK5,0.1730450799337999,0.14928507149285072,0.505815275362923
KDM7A,0.17278630068788087,0.24327567243275672,0.589440203168565
CDK12,0.17275621007789035,0.11648835116488351,0.4620383359802593
ATG16L1,0.1726779744919148,0.21837816218378162,0.5705650143432524
MGC16025,0.17263584763792797,0.1860813918608139,0.5485896836911235
PIPSL,0.1726298295159299,0.23017698230176983,0.5788475852709521
TPTE2P5,0.17247335834397892,0.09299070092990701,0.433838815389421
UFD1,0.17244326773398833,0.2161783821617838,0.5686914847609889
ORC4,0.17229281468403546,0.16028397160283972,0.5216147446962827
ASNSP1,0.17211828914609012,0.128987101289871,0.47501682860998584
GLA,0.17193774548614668,0.21507849215078492,0.5682825531879802
ZNF777,0.17193172736414858,0.0984901509849015,0.4428592896865061
CAV1,0.17191969112015232,0.1406859314068593,0.49527387784397325
CPNE4,0.17181136492418625,0.15928407159284072,0.5206084845286243
CEP152,0.17172109309421452,0.2308769123087691,0.5791501842630891
UGCG,0.17161878502024658,0.18138186181381863,0.5433455484860871
PNMA5,0.17160073065425224,0.17918208179182082,0.5405946433658521
FAM167B,0.1716007306542522,0.18248175182481752,0.5439163268139204
AGO4,0.17157665816625975,0.19168083191680832,0.5542343240233082
BHLHE40,0.17154054943427108,0.24697530246975302,0.5920461078892111
POGK,0.17145027760429932,0.1802819718028197,0.5415694829734248
IVNS1ABP,0.17129982455434647,0.18938106189381063,0.5510258209606745
EMCN,0.17128778831035024,0.22867713228677133,0.57728330320713
MCPH1,0.17121557084637284,0.18198180181981802,0.5438186216438737
COL6A1,0.17117946211438417,0.1085891410858914,0.4537908362507958
ZNF34,0.17117344399238607,0.20207979202079793,0.5605912279774538
HTR1F,0.17113733526039737,0.22697730226977303,0.5752041247807826
AAAS,0.17108919028441244,0.15428457154284572,0.5130112476398654
KLHL15,0.1710049365764388,0.24627537246275372,0.5916625061577775
VCX,0.17097484596644827,0.19588041195880412,0.5575505158204032
IDH3G,0.17095679160045388,0.16498350164983502,0.5251404320148898
FBXO16,0.1709267009904633,0.1660833916608339,0.5256700030161728
ZBTB11,0.17085448352648594,0.1728827117288271,0.5332198105490655
SLC15A4,0.17074013920852177,0.2596740325967403,0.6032584809356739
SEMA6D,0.1704933962065991,0.22207779222077792,0.5720479328830045
TMED3,0.17048737808460093,0.12108789121087891,0.46762184948507163
GUSBP4,0.1704633055966085,0.1797820217978202,0.5411274166700978
KIAA1324,0.17034294315664625,0.15328467153284672,0.5116822085718417
REV1,0.17032488879065183,0.200979902009799,0.5605912279774538
LYPLA1,0.17021054447268766,0.1645835416458354,0.5249564856404172
TAF4B,0.17019850822869143,0.1683831616838316,0.5285054145976564
OXT,0.1701623994967027,0.1461853814618538,0.5008432609173205
LEMD3,0.17015638137470462,0.2186781321867813,0.5706570216666108
VWA3A,0.1701082363987197,0.16678332166783322,0.5264999425983328
FZD6,0.17010221827672153,0.23897610238976102,0.5862162109147937
ATG4A,0.17001194644674983,0.11248875112488751,0.45883706243947936
LAPTM4B,0.16999991020275362,0.17018298170182983,0.529603915876161
RALY,0.1699337108607744,0.17048295170482952,0.5301073054429458
CKMT1B,0.16990362025078376,0.19768023197680232,0.5583229232305047
RPTOR,0.16987352964079327,0.16348365163483652,0.5234069664819829
NLGN1,0.16987352964079322,0.1287871212878712,0.47487657574300207
PPP3CA,0.1698735296407932,0.20307969203079693,0.5605912279774538
SLC5A11,0.16964484100486485,0.21007899210078992,0.5645248500360047
SKIDA1,0.16960271415087802,0.2101789821017898,0.5645248500360047
B3GNT9,0.16956660541888935,0.1573842615738426,0.5179299315885657
FHL2,0.16942217049093458,0.17448255174482552,0.5341004207639891
SFTPC,0.1693078261729704,0.12318768123187682,0.4696683413169618
PRICKLE1,0.16924764495298925,0.1942805719428057,0.5565857747931814
ZSCAN9,0.16919949997700434,0.27177282271772824,0.6112813857787969
LOC101928673,0.16906710129304578,0.21057894210578942,0.564949375083456
CD99L2,0.1689467388530835,0.1897810218978102,0.5510258209606745
B3GALNT2,0.16892266636509107,0.2091790820917908,0.5636867141937492
FGFR1,0.1687902676811325,0.20677932206779323,0.5628829593974599
HYDIN2,0.16874814082714568,0.16148385161483853,0.5217823610991866
RFLNB,0.16872406833915327,0.19388061193880612,0.5565857747931814
LINC01137,0.16857963341119844,0.23177682231776822,0.5797676099404401
LOC440040,0.16814632862733409,0.10028997100289971,0.4433940647267076
ARL4A,0.1680199480653738,0.1444855514448555,0.4996175146318027
NFKB1,0.16797782121138694,0.21387861213878612,0.5677034026701135
CDH6,0.16797180308938886,0.15348465153484653,0.5116822085718417
DTNB,0.1678815312594171,0.22847715228477153,0.57728330320713
CLP1,0.16773107820946426,0.1483851614838516,0.5050135694395163
KRT19,0.16772506008746613,0.2812718728127187,0.6194257545854248
TNFRSF25,0.1675806251595114,0.21497850214978503,0.5682825531879802
MYOF,0.16733388215758865,0.23927607239276072,0.5862162109147937
DCLRE1A,0.16729777342559998,0.29027097290270976,0.6259962420963414
PECR,0.16728573718160372,0.2278772122787721,0.5763422668613455
NPIPA8,0.1672195378396245,0.1927807219278072,0.5553214111559178
ZBTB21,0.16716537474164145,0.32666733326667335,0.655671497982297
SSX2IP,0.16715333849764522,0.24237576242375763,0.5882452551708776
ELL,0.16713528413165085,0.24117588241175883,0.5869480310852163
SLC9A5,0.16712324788765462,0.15658434156584342,0.5164051952500365
ZNF587,0.16711722976565652,0.1250874912508749,0.47132155668973214
GFRA2,0.16702695793568478,0.16478352164783522,0.5250400240175235
PATJ,0.16701492169168858,0.20827917208279173,0.563527320737314
DCP1A,0.16696677671570365,0.2263773622637736,0.5748867535483381
MMP15,0.16696075859370552,0.2191780821917808,0.5706570216666108
ZNF275,0.16690057737372435,0.1357864213578642,0.48628274427459217
ZDHHC3,0.16673808807977525,0.13808619138086192,0.4906249069395978
ZNF500,0.16669596122578845,0.18238176182381763,0.5439163268139204
ZNRD1ASP,0.16663578000580734,0.1478852114788521,0.5039659961147377
CAMKK1,0.16662976188380918,0.1272872712728727,0.47284293362431307
ELAC2,0.16662976188380915,0.2410758924107589,0.5869480310852163
SEPT12,0.16659365315182045,0.26347365263473654,0.6057140241637908
MCRS1,0.16646727258986008,0.2233776622337766,0.5721385903367705
RNF34,0.16636496451589217,0.1648835116488351,0.5250400240175235
CPLX1,0.166358946393894,0.22107789221077892,0.5713910077994896
TRIM26,0.16627469268592038,0.16698330166983302,0.5266977414100695
GNRH1,0.16626265644192423,0.19158084191580843,0.5541540868537581
RCBTB2,0.16624460207592986,0.264973502649735,0.6071122278453158
HEG1,0.1662265477099355,0.16698330166983302,0.5266977414100695
RABL2A,0.1662205295879374,0.20287971202879712,0.5605912279774538
CRTAC1,0.16608211278198076,0.22107789221077892,0.5713910077994896
PPP1R17,0.1660279496839977,0.26037396260373963,0.6037873842603648
GCLM,0.1660219315619996,0.11958804119588042,0.4668498035692614
UBFD1,0.16600387719600523,0.14628537146285372,0.500962091290871
LHX4-AS1,0.165991840952009,0.18748125187481252,0.5492121016905943
PLEKHM2,0.16595573222002033,0.19538046195380462,0.5573683613416271
CCDC91,0.16594369597602412,0.16768323167683233,0.5273874826539486
ZNF630,0.16592564161002976,0.22197780221977803,0.5720479328830045
MLLT6,0.16575111607208443,0.17818218178182182,0.5385482728322913
GATAD2B,0.16570898921809762,0.1282871712828717,0.47426067031851027
PATL1,0.16568491673010513,0.1663833616638336,0.5256700030161728
PRKCB,0.16557659053413906,0.18988101189881013,0.5511075453181129
RSAD1,0.16548631870416736,0.20037996200379962,0.5605912279774538
VSNL1,0.16541410124018996,0.12388761123887611,0.47075960059780375
ZNF446,0.16522753945824842,0.15728427157284272,0.5178230245644964
C3orf18,0.16522152133625026,0.18168183181681832,0.5433455484860871
MITF,0.16476414406439355,0.20337966203379662,0.5605912279774538
SMYD2,0.16464378162443122,0.1792820717928207,0.5405946433658521
EDEM1,0.16457156416045388,0.2238776122387761,0.5721385903367705
NIPBL-AS1,0.16454749167246138,0.16978302169783022,0.5295075606075756
YWHAB,0.16452341918446894,0.19108089191080893,0.5531251025840813
KCNB1,0.16441509298850282,0.19468053194680532,0.5570288551152345
GTF2A1,0.16436092989051984,0.1743825617438256,0.5341004207639891
CKMT1A,0.1643488936465236,0.1591840815918408,0.5206084845286243
GPR85,0.16430074867053868,0.23797620237976203,0.5861563987970789
SDHA,0.16424658557255561,0.20527947205279473,0.5615560108877052
SERPINB9,0.16419242247457258,0.20557944205579443,0.5615560108877052
CPPED1,0.16404798754661787,0.20857914208579142,0.563527320737314
SLC38A5,0.1638012445446951,0.25747425257474255,0.601243528615175
SCRT1,0.16377717205670267,0.24217578242175783,0.5882452551708776
FZD10,0.16363875525074603,0.1837816218378162,0.5450370341636626
LRRC37A4P,0.1636146827627536,0.20767923207679231,0.563527320737314
BAG6,0.16353042905477994,0.1504849515048495,0.5082034854511034
CAPN7,0.1635003384447894,0.22047795220477953,0.5708682168220425
MYLK,0.16349432032279126,0.21497850214978503,0.5682825531879802
AMPD3,0.16347626595679693,0.1977802219778022,0.5583997360293415
CASP8AP2,0.1632656316868629,0.32226777322267774,0.6526177635668324
ULK1,0.16321146858887986,0.12968703129687031,0.47599484070731685
RPL22,0.16316332361289496,0.25007499250074994,0.5928613811464081
FRAT2,0.16312721488090623,0.19918008199180082,0.5604953811295319
LINS1,0.16300083431894583,0.1628837116288371,0.5230142117642568
GARNL3,0.1629827799529515,0.20557944205579443,0.5615560108877052
KCNA3,0.162958707464959,0.19238076192380762,0.5549537457974714
DDX23,0.1629466712209628,0.13358664133586642,0.4823660155150995
YAF2,0.16292861685496846,0.24477552244775522,0.5908348120505759
ZNF346,0.162904544366976,0.17718228177182282,0.5365832149513039
SLC25A17,0.16288047187898352,0.23047695230476953,0.5789092014177757
SUMF2,0.16280223629300808,0.1698830116988301,0.5295075606075756
AGO3,0.16255549329108532,0.2101789821017898,0.5645248500360047
ITM2B,0.1624170764851287,0.23147685231476853,0.5795843254173767
APMAP,0.16240504024113242,0.2626737326267373,0.6057140241637908
BTN2A1,0.16224856906918145,0.1615838416158384,0.5217823610991866
MUM1,0.16218236972720218,0.20337966203379662,0.5605912279774538
TAPBP,0.16208607977523237,0.11648835116488351,0.4620383359802593
ACYP2,0.1620860797752323,0.19818018198180182,0.559323096387933
PAXIP1,0.1620740435312361,0.24097590240975902,0.5869480310852163
IER2,0.1620319166772493,0.26817318268173185,0.6089865258589594
COX4I1,0.1618995179932908,0.20937906209379062,0.5637580854059207
ZNF222,0.16184535489530774,0.3067693230676932,0.6410317290254085
AURKA,0.16165277499136807,0.1491850814918508,0.5056998498117489
PAQR3,0.16164675686936994,0.22907709229077092,0.57728330320713
MGC27345,0.16161064813738127,0.1718828117188281,0.5320875902724498
LURAP1L,0.1614963038194171,0.2546745325467453,0.5988989390453965
FOXP2,0.1614000138674472,0.24117588241175883,0.5869480310852163
TNRC6A,0.1613939957454491,0.21637836216378362,0.5690224258342078
AZGP1,0.1613819595014529,0.27187281271872815,0.6112813857787969
VSTM2A,0.1612676151834887,0.208979102089791,0.5636867141937492
PKDCC,0.16121947020750374,0.1341865813418658,0.4832606880157055
OSBPL6,0.16116530710952073,0.2111788821117888,0.5650342534633875
SYNDIG1,0.16115928898752263,0.20217978202179782,0.5605912279774538
