gene,rho,p_spin,p_fdr,p_maxt
RGS8,0.08861109907464645,0.47485251474852513,0.769676781001942,1.0
ZFP62,0.08855092584425486,0.5188481151884812,0.7935271066194817,1.0
SZRD1,0.0884727006447458,0.40735926407359263,0.7386462960888973,1.0
ZNF576,0.08841854473739334,0.4684531546845315,0.7669233076692331,1.0
OXR1,0.0884004927682759,0.5145485451454854,0.7916925458908473,1.0
RNASEH2B,0.08838845812219762,0.5761423857614238,0.822907280966503,1.0
GPAM,0.08838244079915843,0.5924407559244076,0.8309971562258764,1.0
PRAG1,0.08829819827661019,0.6266373362663734,0.8460321015953325,1.0
TMEM17,0.08824404236925779,0.5302469753024698,0.799523181863988,1.0
SGTA,0.08821997307710117,0.5047495250474953,0.7865560457363447,1.0
TENM1,0.08820793843102286,0.46725327467253275,0.7669233076692331,1.0
SEMA3D,0.08818988646190538,0.5453454654534546,0.8062299743050744,1.0
RASAL1,0.08816581716974874,0.5518448155184481,0.810697133695939,1.0
BAIAP2,0.0881417478775921,0.5349465053494651,0.8011649605170112,1.0
TBCB,0.08803343606288724,0.46355364463553644,0.7657695438279082,1.0
PTPRG,0.08791910692514325,0.48305169483051696,0.7736493003445531,1.0
LRRC42,0.08791308960210406,0.5412458754124587,0.8048015651659705,1.0
MED16,0.08785893369475166,0.47935206479352066,0.7720596713874028,1.0
GALNT9,0.0878228297565167,0.45645435456454353,0.762748893845647,1.0
ARPC5,0.08778070849524258,0.48005199480051997,0.7720596713874028,1.0
RIMS2,0.08773256991092936,0.5738426157384262,0.821918368387251,1.0
NUDT18,0.08745577305112803,0.5265473452654734,0.7987710226406665,1.0
CRYZ,0.08744975572808888,0.5501449855014499,0.8095955561773063,1.0
RDH11,0.08738958249769731,0.5226477352264773,0.7964672158677699,1.0
HNMT,0.08738958249769727,0.5188481151884812,0.7935271066194817,1.0
BCL11B,0.08738356517465813,0.54994500549945,0.8094565711342894,1.0
DHDDS,0.08735347855946235,0.47995200479952005,0.7720596713874028,1.0
TUBB2B,0.08735347855946234,0.6186381361863814,0.841602430746638,1.0
PDZD11,0.08728728800603158,0.47365263473652636,0.7683831870620045,1.0
PCDHGC5,0.08726923603691415,0.45255474452554745,0.7613719873899866,1.0
RREB1,0.08725720139083581,0.5044495550444955,0.7862483412296851,1.0
GRSF1,0.08719702816044422,0.4951504849515049,0.7798180608430852,1.0
SEH1L,0.08718499351436593,0.40645935406459355,0.7384043689425468,1.0
FLAD1,0.08716694154524846,0.49725027497250274,0.7807389168964373,1.0
THUMPD2,0.08708871634573939,0.5995400459954005,0.833799687471427,1.0
ZNF672,0.08708269902270027,0.48485151484851513,0.7750752644618822,1.0
GLI1,0.08701049114623027,0.5616438356164384,0.8160273194124043,1.0
C1orf52,0.08684802342417304,0.5372462753724627,0.801993744972652,1.0
CDH9,0.0868119194859381,0.5661433856614339,0.8168115318567786,1.0
SF3B6,0.08676979822466402,0.5034496550344966,0.7856477831362337,1.0
LOC389831,0.08676979822466402,0.39346065393460655,0.7323168702052647,1.0
SPON1,0.08675174625554652,0.4092590740925907,0.7398107702781453,1.0
ATXN10,0.0867517462555465,0.5753424657534246,0.822907280966503,1.0
HIST1H2BG,0.0867216596403507,0.42925707429257076,0.7501637726052116,1.0
PDLIM4,0.08667352105603746,0.5189481051894811,0.7935271066194817,1.0
DHDH,0.08665546908692,0.5365463453654634,0.8015797563212125,1.0
ZNF613,0.0866253824717242,0.5285471452854714,0.7994072539160584,1.0
SNN,0.08655317459525425,0.49575042495750427,0.7798180608430852,1.0
CCDC24,0.0865230879800585,0.43415658434156584,0.7525445783860738,1.0
NMU,0.08646893207270609,0.5768423157684232,0.8234469685359772,1.0
C2CD2L,0.08642681081143197,0.49575042495750427,0.7798180608430852,1.0
CNTN3,0.08636062025800124,0.5648435156484352,0.8166446830627906,1.0
CHI3L1,0.08626434308937468,0.459054094590541,0.7637624523881669,1.0
FIG4,0.08621620450506141,0.4340565943405659,0.7525445783860738,1.0
NPB,0.08621620450506139,0.5072492750724927,0.7880455372850727,1.0
RFTN1,0.08618611788986562,0.5134486551344866,0.7909522363690524,1.0
WDR34,0.08614399662859151,0.547945205479452,0.8083427674914615,1.0
TP53TG1,0.08610789269035658,0.5145485451454854,0.7916925458908473,1.0
TUBA4B,0.08610789269035656,0.48285171482851713,0.7734905289755069,1.0
STX1A,0.08606577142908245,0.5297470252974702,0.799523181863988,1.0
TCEAL4,0.08601161552173003,0.49495050494950504,0.7798180608430852,1.0
CCM2,0.0860055981986909,0.5182481751824818,0.7935271066194817,1.0
LY6E,0.08600559819869089,0.48925107489251074,0.7758023039953602,1.0
PMM1,0.08586719976879024,0.505949405059494,0.7873061344707485,1.0
GAL,0.08579499189232033,0.5544445555444456,0.8117092870865584,1.0
CSNK1G1,0.08565057613938053,0.41335866413358663,0.7412814949508089,1.0
GPER1,0.08563252417026303,0.43215678432156784,0.751790096563036,1.0
DHCR24,0.08540386589477507,0.5593440655934406,0.8139193669325914,1.0
KCNMB2,0.08531360604918765,0.5633436656334366,0.8164489442294441,1.0
SCFD2,0.08518724226536535,0.5317468253174683,0.799523181863988,1.0
C2orf69,0.08504884383546468,0.5457454254574543,0.8063625455636254,1.0
ADH5,0.08504282651242556,0.45795420457954206,0.7630911903378421,1.0
NPC2,0.08500070525115141,0.5648435156484352,0.8166446830627906,1.0
SIRPA,0.08498867060507312,0.5103489651034897,0.7895841571621732,1.0
C2CD2,0.0849585839898773,0.49865013498650135,0.7814970444108021,1.0
ZBED8,0.08489239343644656,0.525947405259474,0.7983346896810121,1.0
SGTB,0.08487434146732911,0.4500549945005499,0.7605027115706583,1.0
CYB5D2,0.08484425485213332,0.5772422757724227,0.8236585263406745,1.0
NCR2,0.0848141682369375,0.6032396760323968,0.8359131572391892,1.0
POLR2I,0.08474196036046762,0.5287471252874713,0.7994072539160584,1.0
MAST3,0.0847419603604676,0.5353464653534646,0.8011649605170112,1.0
POMP,0.0845433887001754,0.5653434656534346,0.8168115318567786,1.0
CMTM3,0.08435083436292232,0.5747425257474252,0.8227463927739364,1.0
UNC5B-AS1,0.08434481703988315,0.6106389361063893,0.8380033351111121,1.0
FPGT,0.08414022805655177,0.5216478352164784,0.7964672158677699,1.0
SHMT2,0.08405598553400356,0.5636436356364364,0.8164489442294441,1.0
UBE3D,0.08405598553400355,0.6020397960203979,0.8354456650554875,1.0
PTRH2,0.08403191624184693,0.5476452354764524,0.8082350672204809,1.0
ANKRD19P,0.08395970836537703,0.5632436756324367,0.8164489442294441,1.0
JMJD7,0.08392360442714208,0.4998500149985001,0.7827377735889129,1.0
ADAMTS9,0.08389953513498542,0.5281471852814719,0.7994072539160584,1.0
GLOD4,0.08383936190459385,0.5913408659134086,0.8306814438497553,1.0
PPP1R26,0.08371299812077151,0.5417458254174583,0.8048015651659705,1.0
WDFY4,0.08365884221341915,0.5891410858914109,0.8300352918418665,1.0
UBE2D2,0.08362273827518414,0.5577442255774423,0.8135979859602477,1.0
ZNF787,0.08359265165998835,0.5689431056894311,0.8194720231374648,1.0
FBL,0.08347230519920518,0.5044495550444955,0.7862483412296851,1.0
DRAP1,0.08333390676930455,0.45595440455954406,0.7624090435953135,1.0
ECHDC3,0.08332187212322621,0.5755424457554245,0.822907280966503,1.0
AGMAT,0.0832556815697955,0.5090490950904909,0.7890788698907887,1.0
WDR54,0.08317143904724728,0.5647435256474352,0.8166446830627906,1.0
NUDT2,0.08317143904724725,0.5602439756024398,0.8147651294787094,1.0
POLR3H,0.08305710990950327,0.45755424457554245,0.7630878573373365,1.0
ELP3,0.08303304061734663,0.48765123487651235,0.7758023039953602,1.0
PTPRJ,0.08300295400215084,0.5593440655934406,0.8139193669325914,1.0
CD74,0.08291269415656345,0.5601439856014399,0.8147651294787094,1.0
ZNF831,0.08284650360313273,0.6055394460553944,0.8362169542584978,1.0
ADCY2,0.08279234769578028,0.6085391460853915,0.8377669214818583,1.0
SARNP,0.08277429572666281,0.5649435056494351,0.8166446830627906,1.0
PCYT1B,0.08269607052715378,0.5053494650534947,0.7870112481137673,1.0
CDK20,0.08268403588107544,0.531946805319468,0.799523181863988,1.0
MTERF2,0.08266598391195794,0.5112488751124887,0.7895841571621732,1.0
ATXN3,0.0826599665889188,0.45425457454254575,0.7615637213304222,1.0
PPP1R18,0.08259377603548804,0.6632336766323368,0.8617495296540808,1.0
CRADD,0.08256368942029227,0.535946405359464,0.8012876873232218,1.0
TGFBR2,0.08252156815901815,0.48455154484551544,0.7749187549968939,1.0
MAGED1,0.08247342957470492,0.5738426157384262,0.821918368387251,1.0
LOC105372480,0.08238316972911751,0.5702429757024298,0.8201119906753469,1.0
CUL2,0.08233503114480425,0.5138486151384861,0.7914094132755399,1.0
ZKSCAN5,0.08232901382176508,0.525947405259474,0.7983346896810121,1.0
FOXG1,0.08231697917568681,0.5869413058694131,0.8287400924979272,1.0
BANP,0.08231096185264761,0.5451454854514548,0.8062299743050744,1.0
VMA21,0.08225680594529519,0.44625537446255376,0.7582623048589738,1.0
PPP1CB,0.08223273665313859,0.5738426157384262,0.821918368387251,1.0
COL12A1,0.0821845980688253,0.6054394560543945,0.8362169542584978,1.0
MGLL,0.08201009570068969,0.5057494250574942,0.7873061344707485,1.0
PCDHB11,0.08191983585510233,0.605039496050395,0.8362169542584978,1.0
TUBB2A,0.08185364530167158,0.5966403359664033,0.8321340831033176,1.0
LOC400710,0.08182957600951495,0.47885211478852113,0.7717578735927625,1.0
OR5L2,0.08176940277912337,0.46935306469353066,0.7669233076692331,1.0
LOC101928433,0.08161896970314442,0.5657434256574343,0.8168115318567786,1.0
AKR7A2P1,0.08160693505706607,0.5792420757924207,0.8248553392619165,1.0
GLCE,0.08145650198108714,0.5151484851514848,0.7918164304587373,1.0
ACHE,0.08143243268893048,0.5287471252874713,0.7994072539160584,1.0
ARRB2,0.08133615552030392,0.5347465253474653,0.8011649605170112,1.0
SERGEF,0.08128199961295153,0.48835116488351166,0.7758023039953602,1.0
STN1,0.08123386102863828,0.49545045495450457,0.7798180608430852,1.0
DNAJC12,0.08121580905952076,0.5569443055694431,0.8133592581335927,1.0
CHCHD10,0.08119775709040332,0.47965203479652035,0.7720596713874028,1.0
LINC01088,0.0811977570904033,0.6262373762623737,0.8456409640726068,1.0
GSTP1,0.08112554921393342,0.5166483351664833,0.7931520847915208,1.0
ATL1,0.08111953189089424,0.5295470452954705,0.799523181863988,1.0
EFNA2,0.08111351456785512,0.45715428457154283,0.7627525261395983,1.0
TRABD,0.08104130669138518,0.41275872412758724,0.7412814949508089,1.0
CLTCL1,0.08102927204530687,0.5362463753624638,0.8012876873232218,1.0
LRRC56,0.08095706416883697,0.6048395160483951,0.8362169542584978,1.0
MGMT,0.0809269775536412,0.5624437556244376,0.8164489442294441,1.0
MSI2,0.08081866573893633,0.5352464753524647,0.8011649605170112,1.0
FLJ20021,0.08080061376981884,0.5131486851314868,0.7906489383203101,1.0
KRTAP10-10,0.08079459644677972,0.5588441155884412,0.8139193669325914,1.0
TPST2,0.08072840589334897,0.53004699530047,0.799523181863988,1.0
RGS16,0.08072238857030982,0.5796420357964204,0.8249869019407209,1.0
ATG14,0.08054788620217422,0.652034796520348,0.8566319254356461,1.0
PTPN14,0.08043957438746938,0.573042695730427,0.821683065338326,1.0
DHX58,0.08035533186492114,0.5625437456254374,0.8164489442294441,1.0
CXCR4,0.08033126257276449,0.5378462153784621,0.802427635081269,1.0
RFC3,0.08031321060364706,0.5525447455254474,0.8112337800082629,1.0
ANO6,0.08017481217374639,0.47055294470552944,0.7669233076692331,1.0
UBXN10,0.08015074288158974,0.591940805919408,0.8309154445946072,1.0
LRFN1,0.08012065626639395,0.5834416558344165,0.8276303865822037,1.0
NDUFB8,0.08003641374384571,0.5349465053494651,0.8011649605170112,1.0
RRAGD,0.07993411925218005,0.5443455654434557,0.8058541762114081,1.0
DPH6,0.07986191137571017,0.4507549245075492,0.7613499825969836,1.0
CYB5B,0.0798137727913969,0.48285171482851713,0.7734905289755069,1.0
PAXBP1-AS1,0.0798137727913969,0.555044495550445,0.811812812998967,1.0
NLK,0.07980775546835772,0.618938106189381,0.8418611942671667,1.0
PACS1,0.07978368617620109,0.5491450854914508,0.8092109136828871,1.0
GRIK2,0.07975359956100532,0.5934406559344065,0.8314871580774721,1.0
HSPA13,0.07973554759188785,0.5877412258774123,0.8288015160990791,1.0
CDH11,0.07972953026884869,0.616938306169383,0.8413832028227777,1.0
PPP3CB,0.07969342633061374,0.5373462653734626,0.801993744972652,1.0
TMEM9B,0.07963325310022212,0.527047295270473,0.7990489234024631,1.0
CHMP6,0.0796091838080655,0.48875112488751127,0.7758023039953602,1.0
C1S,0.07946476805512569,0.6083391660833917,0.8376950455762323,1.0
TUBA1A,0.0793865428556166,0.5432456754324567,0.8054696173529756,1.0
LRRC37B,0.07935645624042084,0.47015298470152983,0.7669233076692331,1.0
CD59,0.07935645624042081,0.5653434656534346,0.8168115318567786,1.0
ITGA8,0.07930230033306841,0.563943605639436,0.8165843789417546,1.0
ILDR2,0.0792180578105202,0.565943405659434,0.8168115318567786,1.0
RABEPK,0.07919398851836357,0.5326467353264673,0.7999415322655602,1.0
NUBP1,0.07918797119532442,0.5176482351764824,0.7935271066194817,1.0
ARMCX1,0.07905559008846293,0.5984401559844016,0.8330133967735301,1.0
VASN,0.07897736488895388,0.5188481151884812,0.7935271066194817,1.0
TMX1,0.07892320898160143,0.48925107489251074,0.7758023039953602,1.0
RNF128,0.07879082787473997,0.5458454154584541,0.8063625455636254,1.0
POLR2F,0.07879082787473995,0.5782421757824218,0.8240437100420717,1.0
PSENEN,0.07878481055170078,0.5885411458854115,0.8293423826825476,1.0
AP3B2,0.07850199636886035,0.5353464653534646,0.8011649605170112,1.0
COMMD9,0.07845385778454711,0.5376462353764624,0.8022853356687679,1.0
RAB40B,0.07839368455415549,0.5165483451654834,0.7931520847915208,1.0
LINC00900,0.07814095698651086,0.5935406459354065,0.8314871580774721,1.0
CACNB3,0.07808680107915844,0.5857414258574143,0.8284298782511129,1.0
NECAB1,0.07798450658749274,0.5704429557044296,0.8201119906753469,1.0
LOC101927974,0.07792433335710115,0.559044095590441,0.8139193669325914,1.0
HLA-E,0.07782805618847463,0.47835216478352166,0.7717578735927625,1.0
RER1,0.0777739002811222,0.5861413858614138,0.8285371941891861,1.0
AMZ2P1,0.07770169240465229,0.5285471452854714,0.7994072539160584,1.0
SAT1,0.07767160578945646,0.5914408559144085,0.8306814438497553,1.0
ZNF713,0.07763550185122156,0.5335466453354665,0.8005287108221886,1.0
LRTOMT,0.07750913806739923,0.48225177482251774,0.7733370505725927,1.0
RAP2B,0.07740684357573352,0.6106389361063893,0.8380033351111121,1.0
TMED10P1,0.07730454908406786,0.6583341665833417,0.8606482116404005,1.0
EMC10,0.07726242782279372,0.5426457354264573,0.805046961454725,1.0
TESK1,0.07719623726936299,0.44015598440155984,0.7549267419626753,1.0
ING2,0.07706987348554067,0.5808419158084192,0.8260376482270245,1.0
EPB41L4B,0.0770518215164232,0.5858414158584142,0.8284298782511129,1.0
SLIT3,0.07703978687034488,0.666933306669333,0.8630312546414443,1.0
STRIP1,0.07700368293210993,0.543945605439456,0.805573043776912,1.0
TM2D3,0.07682316324093519,0.6125387461253875,0.838933600392192,1.0
RHOQ,0.07679307662573936,0.5874412558744125,0.8288015160990791,1.0
RMND1,0.07672086874926948,0.4951504849515049,0.7798180608430852,1.0
TMEM68,0.07667874748799534,0.5092490750924907,0.7890788698907887,1.0
GPC4,0.07666671284191705,0.6155384461553844,0.8406265620101098,1.0
IGDCC4,0.0766185742576038,0.6325367463253675,0.8466940391475688,1.0
SNHG12,0.07652831441201638,0.5243475652434757,0.7973326378702337,1.0
DNAJA1,0.07651026244289894,0.5874412558744125,0.8288015160990791,1.0
ACP1,0.07646814118162483,0.5877412258774123,0.8288015160990791,1.0
RNF26,0.07641398527427237,0.6202379762023797,0.8427325557966789,1.0
PDIA3,0.07628762149045007,0.48675132486751327,0.7758023039953602,1.0
GIMAP2,0.07624550022917598,0.47515248475152483,0.769676781001942,1.0
NISCH,0.07614922306054943,0.6357364263573643,0.8488458739373105,1.0
MAPK13,0.07604692856888373,0.5408459154084592,0.8047042464101146,1.0
CHD5,0.07603489392280542,0.6551344865513449,0.8585138410812942,1.0
BRD3OS,0.07593861675417889,0.48625137486251374,0.7758023039953602,1.0
CMKLR1,0.07590251281594393,0.45965403459654036,0.7639320574984755,1.0
PLPPR5,0.07586039155466984,0.5808419158084192,0.8260376482270245,1.0
GRK3,0.07584835690859151,0.526047395260474,0.7983346896810121,1.0
SHC2,0.07584233958555234,0.4958504149585041,0.7798180608430852,1.0
CYS1,0.07569792383261252,0.587941205879412,0.8288015160990791,1.0
LSM4,0.0756317332791818,0.5998400159984002,0.8339265765284991,1.0
ARL10,0.07560766398702519,0.5783421657834217,0.8240437100420717,1.0
XK,0.07548130020320286,0.5226477352264773,0.7964672158677699,1.0
EIF4B,0.07548130020320284,0.5481451854814519,0.8083427674914615,1.0
TSPAN18,0.07546926555712455,0.6148385161483851,0.8400091590413455,1.0
NCALD,0.07543917894192875,0.7321267873212679,0.8859349043805602,1.0
EGFEM1P,0.0753308671272239,0.6101389861013898,0.8377669214818583,1.0
SNRNP27,0.07529476318898892,0.634936506349365,0.8487213321191407,1.0
ERLIN1,0.07526467657379313,0.5985401459854015,0.8330133967735301,1.0
TMEM130,0.07515034743604913,0.6255374462553744,0.8454262043844947,1.0
BOP1,0.07513831278997084,0.533946605339466,0.8007890105870227,1.0
SAMD15,0.07488558522232616,0.5635436456354365,0.8164489442294441,1.0
CCBE1,0.0746809962389948,0.6746325367463254,0.8646458333458571,1.0
FSBP,0.07457268442428991,0.6119388061193881,0.8387238817658345,1.0
DHRS3,0.07445233796350675,0.575042495750425,0.8228686459712238,1.0
EXOC6,0.07441623402527181,0.6098390160983902,0.8377669214818583,1.0
SEC61A2,0.07440419937919349,0.6144385561443856,0.8396122796414461,1.0
CELF5,0.07436207811791938,0.6364363563643636,0.8490841350647544,1.0
TPP1,0.07435606079488019,0.5356464353564644,0.8011649605170112,1.0
MORN4,0.07433800882576276,0.5878412158784122,0.8288015160990791,1.0
NTSR2,0.07423571433409706,0.7041295870412959,0.8772845307640748,1.0
ACSL4,0.07422969701105789,0.5933406659334066,0.8314871580774721,1.0
NOL3,0.07418155842674462,0.6373362663733627,0.8495027537885322,1.0
HSPA4,0.07413943716547053,0.5654434556544345,0.8168115318567786,1.0
GDAP1L1,0.07391077888998254,0.524047595240476,0.7971865910771604,1.0
MRPL27,0.07382051904439513,0.5372462753724627,0.801993744972652,1.0
BYSL,0.07379043242919936,0.5843415658434157,0.8279430502583857,1.0
ARG2,0.07362796470714206,0.5857414258574143,0.8284298782511129,1.0
BCL2,0.07360389541498544,0.6312368763123688,0.8466019121852437,1.0
SNAI3-AS1,0.07309242295665695,0.5953404659534046,0.8315077913816474,1.0
BAD,0.0730141977571479,0.5662433756624338,0.8168115318567786,1.0
APLP2,0.07292393791156049,0.49655034496550343,0.7804276902367093,1.0
ADRA1B,0.07291792058852137,0.6695330466953304,0.8631752752144141,1.0
TUBB8,0.07280960877381654,0.6345365463453655,0.8483345494978131,1.0
UBE2S,0.07273138357430747,0.583041695830417,0.8273690669785936,1.0
SLC8A2,0.0727253662512683,0.6040395960403959,0.8359768498068995,1.0
EPDR1,0.07257493317528935,0.5898410158984102,0.8306694101232078,1.0
PRKAA2,0.07251475994489774,0.5728427157284272,0.821683065338326,1.0
PPM1A,0.07250272529881945,0.6361363863613638,0.8488458739373105,1.0
PLS3,0.07249670797578034,0.5073492650734927,0.7880455372850727,1.0
C6orf226,0.07237636151499713,0.5483451654834517,0.8083427674914615,1.0
TMED4,0.07225601505421392,0.5656434356564344,0.8168115318567786,1.0
UBAP2,0.07220185914686153,0.5107489251074893,0.7895841571621732,1.0
NUDT1,0.07220185914686152,0.5281471852814719,0.7994072539160584,1.0
HLA-DPA1,0.07216575520862664,0.5971402859714029,0.8321340831033176,1.0
RTL6,0.07215372056254823,0.6022397760223978,0.8354456650554875,1.0
FAM131A,0.07208753000911751,0.5534446555344466,0.8113210459618923,1.0
TCF3,0.07206346071696088,0.4794520547945205,0.7720596713874028,1.0
CSE1L,0.07197320087137352,0.5575442455754425,0.8135979859602477,1.0
PDIA3P1,0.07194913157921688,0.5564443555644436,0.8132220485816587,1.0
EID2B,0.07179268118019876,0.569043095690431,0.8194720231374648,1.0
GYG1,0.07176861188804212,0.5396460353964604,0.8036915640734064,1.0
BCHE,0.07173852527284635,0.531046895310469,0.799523181863988,1.0
ZNF132,0.07166030007333728,0.6098390160983902,0.8377669214818583,1.0
PPP1R1B,0.07165428275029813,0.5920407959204079,0.8309154445946072,1.0
RPP25L,0.07164826542725895,0.52994700529947,0.799523181863988,1.0
ATP6V0B,0.07160614416598483,0.5540445955404459,0.8114420560999085,1.0
ADCYAP1,0.07158809219686735,0.6919308069193081,0.8720192719472714,1.0
NIT2,0.07155800558167161,0.6671332866713329,0.8630312546414443,1.0
SNRPC,0.07149783235128,0.5923407659234077,0.8309971562258764,1.0
MRPS22,0.07144969376696672,0.5586441355864413,0.8139193669325914,1.0
SMARCA1,0.07134138195226189,0.624937506249375,0.8447780530371355,1.0
KHDRBS2,0.07133536462922273,0.6608339166083391,0.8612737706688124,1.0
ASH2L,0.0712932433679486,0.6043395660433957,0.836203613681185,1.0
LDHB,0.07126917407579197,0.5774422557744225,0.8236585263406745,1.0
C1orf194,0.07104051580030396,0.6395360463953604,0.8496723933425847,1.0
NUDT11,0.07096830792383405,0.6637336266373363,0.8617990798652408,1.0
PGM2L1,0.07095025595471657,0.6240375962403759,0.8447526232198523,1.0
FKBP1A,0.07091415201648163,0.644035596440356,0.8519753405825337,1.0
ARFGEF3,0.07082389217089424,0.6039396060393961,0.8359768498068995,1.0
ZXDC,0.07081185752481592,0.5511448855114488,0.8104283477363263,1.0
WHAMMP3,0.07069151106403276,0.5773422657734226,0.8236585263406745,1.0
STIM1,0.07066744177187614,0.6163383661633837,0.8410096545940496,1.0
TTBK1,0.07051099137285803,0.5314468553144686,0.799523181863988,1.0
DAPL1,0.07047488743462307,0.6453354664533547,0.8526064246734218,1.0
NRGN,0.07024622915913506,0.5926407359264073,0.8309971562258764,1.0
ZFR,0.07024622915913503,0.5480451954804519,0.8083427674914615,1.0
ROBO2,0.07023419451305672,0.6452354764523548,0.8526064246734218,1.0
RCAN1,0.07009579608315611,0.6086391360863913,0.8377669214818583,1.0
SULF1,0.07008376143707776,0.6180381961803819,0.8413832028227777,1.0
ITFG1,0.06987315513070724,0.5694430556944305,0.819750044515068,1.0
C19orf12,0.06980094725423733,0.6201379862013798,0.8427325557966789,1.0
MLF1,0.06973475670080659,0.5549445055494451,0.811812812998967,1.0
MLLT1,0.06971670473168913,0.6436356364363564,0.8517400502875868,1.0
PDLIM5,0.06963847953218003,0.5263473652634737,0.7986319073335001,1.0
ATP6V0CP3,0.06962644488610174,0.5709429057094291,0.8203694430107383,1.0
YWHAZ,0.06943990787188783,0.6040395960403959,0.8359768498068995,1.0
GABRA2,0.06927744014983055,0.6305369463053695,0.8466019121852437,1.0
ZNF252P,0.06927142282679138,0.6089391060893911,0.8377669214818583,1.0
GNB2,0.0691270070738516,0.6274372562743725,0.8466019121852437,1.0
ACTG1P4,0.06905479919738171,0.6081391860813918,0.837570040805221,1.0
ADGRB3,0.06905479919738167,0.6319368063193681,0.8466019121852437,1.0
EGR3,0.06903072990522506,0.6095390460953904,0.8377669214818583,1.0
CELF6,0.06901869525914672,0.6211378862113789,0.843805807162819,1.0
TMEM136,0.06874189839934546,0.6878312168783122,0.8698787508829418,1.0
RGS9,0.06874189839934544,0.5605439456054394,0.8150468365485726,1.0
DHRS2,0.06872986375326709,0.6381361863813618,0.8496723933425847,1.0
MECR,0.0686456212307189,0.5857414258574143,0.8284298782511129,1.0
PLXND1,0.06854332673905324,0.5996400359964004,0.833799687471427,1.0
PRSS16,0.06842298027827004,0.6498350164983502,0.8555157185963519,1.0
PARP1,0.06840492830915264,0.5674432556744325,0.8180995810193415,1.0
CYFIP2,0.06833873775572183,0.5403459654034597,0.8042797505617186,1.0
TRMT12,0.06833272043268272,0.5726427357264273,0.821683065338326,1.0
IL6ST,0.06831466846356522,0.5728427157284272,0.821683065338326,1.0
RPS10,0.06825449523317365,0.7115288471152885,0.8792192623521152,1.0
CAP2,0.0681702527106254,0.5629437056294371,0.8164489442294441,1.0
MIR100HG,0.0681281314493513,0.5865413458654135,0.8286557603219233,1.0
DNAL4,0.06804388892680305,0.6320367963203679,0.8466019121852437,1.0
NUDT4,0.06800176766552897,0.6372362763723628,0.8495027537885322,1.0
UBE2Q2,0.06792955978905907,0.6528347165283471,0.8569488704791396,1.0
MYDGF,0.06791150781994156,0.5914408559144085,0.8306814438497553,1.0
CACUL1,0.06765878025229695,0.6179382061793821,0.8413832028227777,1.0
ZNF684,0.06764072828317946,0.6508349165083491,0.8557886069466416,1.0
NUDT22,0.06758657237582705,0.6315368463153684,0.8466019121852437,1.0
MBNL3,0.0674902952072005,0.5731426857314269,0.821683065338326,1.0
S1PR2,0.06742410465376975,0.6015398460153984,0.8352052959742029,1.0
CHID1,0.06740605268465227,0.6296370362963704,0.8466019121852437,1.0
ZBTB26,0.06740003536161314,0.5515448455154485,0.8105585993124826,1.0
LINC01296,0.06732181016210405,0.5949405059494051,0.8315077913816474,1.0
CNIH3,0.06728570622386912,0.6182381761823817,0.841506088965194,1.0
GALNT13,0.06726163693171248,0.5553444655534446,0.8119504481118796,1.0
SCCPDH,0.06698484007191119,0.6223377662233777,0.8440903036133168,1.0
PTBP2,0.06691263219544132,0.5957404259574043,0.8315077913816474,1.0
SPATS2L,0.06688856290328468,0.6676332366763323,0.8631752752144141,1.0
CPT1C,0.06681635502681472,0.5901409859014098,0.8306694101232078,1.0
MGAT4C,0.0667682164425015,0.6492350764923508,0.8551510920336538,1.0
CHSY3,0.06664786998171833,0.6296370362963704,0.8466019121852437,1.0
RGS12,0.06654557549005263,0.6336366363363664,0.8478703769539306,1.0
DACT1,0.06652752352093518,0.6507349265073493,0.8557886069466416,1.0
BRMS1,0.06647938493662187,0.5958404159584042,0.8315077913816474,1.0
VPS37C,0.06641319438319113,0.6377362263773623,0.8495027537885322,1.0
APTR,0.06632895186064292,0.6268373162683731,0.8461531530761037,1.0
RPLP0,0.06631691721456463,0.6291370862913709,0.8466019121852437,1.0
GRB10,0.06631089989152544,0.5992400759924008,0.8335457712843152,1.0
NSMF,0.06625072666113388,0.6037396260373963,0.8359768498068995,1.0
ABAT,0.06613038020035068,0.5818418158184182,0.8264308754309754,1.0
IMPACT,0.06602206838564588,0.6507349265073493,0.8557886069466416,1.0
TDRD9,0.06587765263270605,0.6912308769123088,0.8717100996246971,1.0
MOB1A,0.06579341011015784,0.5016498350164984,0.7842752210714519,1.0
APLN,0.06578739278711865,0.6361363863613638,0.8488458739373105,1.0
PCDHGA12,0.06568509829545299,0.5908409159084091,0.8306814438497553,1.0
TMEM167A,0.06553466521947404,0.5494450554944506,0.809317532738089,1.0
TMEM67,0.06551059592731738,0.6305369463053695,0.8466019121852437,1.0
TP53I3,0.06549254395819992,0.5956404359564044,0.8315077913816474,1.0
CACNA2D1,0.0654684746660433,0.6073392660733926,0.8370695724677306,1.0
UBE2N,0.06544440537388667,0.5938406159384062,0.8315077913816474,1.0
KCNJ9,0.0653360935591818,0.5205479452054794,0.7953391911804836,1.0
SEMA4A,0.0653360935591818,0.7091290870912909,0.8790082963988487,1.0
JPT1,0.0653240589131035,0.6461353864613538,0.8528408904076034,1.0
DIRAS3,0.06528795497486853,0.669033096690331,0.8631752752144141,1.0
SDR16C5,0.06513752189888958,0.75002499750025,0.895141434534618,1.0
